medium_large_source_archive_sha256,large_source_archive_sha256,scale,execution_attempt,introduced_stage,task_type,seed,rho,candidate,run_key,run_directory_id,git_commit,config_file_sha256,resolved_config_file_sha256,resolved_config_canonical_sha256,protocol_sha256,instance_sha256,baseline_run_key,anchor_value_hex,anchor_sha256,state,scientific_status,algorithm_status,certified_solved,algorithm_runtime,penalized_runtime_par2,separation_runtime,master_runtime,post_evaluation_wall_runtime,total_wall_runtime,iterations,cuts,source_archive_sha256
3919E271C40BDC86F5EE7FFA582A06DDD325D5BB4EAD453550ED17A6C62DB751,7A3C7BF75B0D6D3228B6AA9AC0E8B8E6799A4B4925949C89DBBCBF311C2D2376,medium_large,2,s1,frontier,161,0.01,persistent_certified_cache,fairness_scalability_development_medium_large__scalability_s1_frontier__rho_0_01__medium_large__seed_161__persistent_certified_cache,r_a6cc70936c20fb6369711cfd,29ae09e968a206b1987714317ff7528165372a46,31FED8028653E6F0D7132F61D73157188320ABA5486A0A66FEF950642D958893,2475EE26B5EA27C4B45B41F5AB9A5326CAA6C3CBB5BF7387AFF12BB1FEEB98D8,89F9298A00488506C0D1416B67DC956E48A3E085AC177720BC52DD1820C28BCC,240A702464FF524AAECEE00F2611EFA7882A64096CFA794C4147189A73C86623,D8A22218EF23FF9E9DC1F38E4AD5A56235210539709602A5B3F2E5F780578417,fairness_scalability_development_medium_large__scalability_s1_baseline__baseline__medium_large__seed_161__joint_v1_core_point_strengthened,0x1.04bc014b50834p+14,33596c037114cc8cd58af990903e5c88564837038c381c6402f1f663b1e1f840,complete,unknown_uncertified,separation_stalled_duplicate,false,346.5542242999654,3600.0,43.61239249887876,301.3020398011431,0.0,346.5542242999654,3633,3632,3919E271C40BDC86F5EE7FFA582A06DDD325D5BB4EAD453550ED17A6C62DB751
3919E271C40BDC86F5EE7FFA582A06DDD325D5BB4EAD453550ED17A6C62DB751,7A3C7BF75B0D6D3228B6AA9AC0E8B8E6799A4B4925949C89DBBCBF311C2D2376,medium_large,2,s1,frontier,161,0.01,persistent_certified_cache_batch5,fairness_scalability_development_medium_large__scalability_s1_frontier__rho_0_01__medium_large__seed_161__persistent_certified_cache_batch5,r_a8b0415fcc4c29c8714a00ba,29ae09e968a206b1987714317ff7528165372a46,31FED8028653E6F0D7132F61D73157188320ABA5486A0A66FEF950642D958893,2475EE26B5EA27C4B45B41F5AB9A5326CAA6C3CBB5BF7387AFF12BB1FEEB98D8,89F9298A00488506C0D1416B67DC956E48A3E085AC177720BC52DD1820C28BCC,240A702464FF524AAECEE00F2611EFA7882A64096CFA794C4147189A73C86623,D8A22218EF23FF9E9DC1F38E4AD5A56235210539709602A5B3F2E5F780578417,fairness_scalability_development_medium_large__scalability_s1_baseline__baseline__medium_large__seed_161__joint_v1_core_point_strengthened,0x1.04bc014b50834p+14,33596c037114cc8cd58af990903e5c88564837038c381c6402f1f663b1e1f840,complete,certified_robust_optimal,optimal,true,456.08220580010675,456.08220580010675,96.24081600876525,358.2285256006289,7.672777600586414,468.8961535000708,1559,7721,3919E271C40BDC86F5EE7FFA582A06DDD325D5BB4EAD453550ED17A6C62DB751
3919E271C40BDC86F5EE7FFA582A06DDD325D5BB4EAD453550ED17A6C62DB751,7A3C7BF75B0D6D3228B6AA9AC0E8B8E6799A4B4925949C89DBBCBF311C2D2376,medium_large,2,s1,frontier,161,0.01,persistent_separation,fairness_scalability_development_medium_large__scalability_s1_frontier__rho_0_01__medium_large__seed_161__persistent_separation,r_66298f6052b600bb20c0ac36,29ae09e968a206b1987714317ff7528165372a46,31FED8028653E6F0D7132F61D73157188320ABA5486A0A66FEF950642D958893,2475EE26B5EA27C4B45B41F5AB9A5326CAA6C3CBB5BF7387AFF12BB1FEEB98D8,89F9298A00488506C0D1416B67DC956E48A3E085AC177720BC52DD1820C28BCC,240A702464FF524AAECEE00F2611EFA7882A64096CFA794C4147189A73C86623,D8A22218EF23FF9E9DC1F38E4AD5A56235210539709602A5B3F2E5F780578417,fairness_scalability_development_medium_large__scalability_s1_baseline__baseline__medium_large__seed_161__joint_v1_core_point_strengthened,0x1.04bc014b50834p+14,33596c037114cc8cd58af990903e5c88564837038c381c6402f1f663b1e1f840,complete,certified_robust_optimal,optimal,true,376.73404829995707,376.73404829995707,364.50216239877045,12.039025699719787,8.36135660042055,390.64632240124047,400,398,3919E271C40BDC86F5EE7FFA582A06DDD325D5BB4EAD453550ED17A6C62DB751
3919E271C40BDC86F5EE7FFA582A06DDD325D5BB4EAD453550ED17A6C62DB751,7A3C7BF75B0D6D3228B6AA9AC0E8B8E6799A4B4925949C89DBBCBF311C2D2376,medium_large,2,s1,frontier,161,0.01,single_cut,fairness_scalability_development_medium_large__scalability_s1_frontier__rho_0_01__medium_large__seed_161__single_cut,r_f9832210cc289c941bef8c7f,29ae09e968a206b1987714317ff7528165372a46,31FED8028653E6F0D7132F61D73157188320ABA5486A0A66FEF950642D958893,2475EE26B5EA27C4B45B41F5AB9A5326CAA6C3CBB5BF7387AFF12BB1FEEB98D8,89F9298A00488506C0D1416B67DC956E48A3E085AC177720BC52DD1820C28BCC,240A702464FF524AAECEE00F2611EFA7882A64096CFA794C4147189A73C86623,D8A22218EF23FF9E9DC1F38E4AD5A56235210539709602A5B3F2E5F780578417,fairness_scalability_development_medium_large__scalability_s1_baseline__baseline__medium_large__seed_161__joint_v1_core_point_strengthened,0x1.04bc014b50834p+14,33596c037114cc8cd58af990903e5c88564837038c381c6402f1f663b1e1f840,complete,certified_robust_optimal,optimal,true,412.0690756998956,412.0690756998956,396.34123199782334,14.45958689879626,9.095534600317478,427.131072900258,424,422,3919E271C40BDC86F5EE7FFA582A06DDD325D5BB4EAD453550ED17A6C62DB751
3919E271C40BDC86F5EE7FFA582A06DDD325D5BB4EAD453550ED17A6C62DB751,7A3C7BF75B0D6D3228B6AA9AC0E8B8E6799A4B4925949C89DBBCBF311C2D2376,medium_large,2,s1,baseline,162,NOT_APPLICABLE,joint_v1_core_point_strengthened,fairness_scalability_development_medium_large__scalability_s1_baseline__baseline__medium_large__seed_162__joint_v1_core_point_strengthened,r_e93dbe81ebcf6464a2e795f7,29ae09e968a206b1987714317ff7528165372a46,31FED8028653E6F0D7132F61D73157188320ABA5486A0A66FEF950642D958893,2475EE26B5EA27C4B45B41F5AB9A5326CAA6C3CBB5BF7387AFF12BB1FEEB98D8,89F9298A00488506C0D1416B67DC956E48A3E085AC177720BC52DD1820C28BCC,240A702464FF524AAECEE00F2611EFA7882A64096CFA794C4147189A73C86623,C8CEB77E056A6E55A1C7A90A0C22C88347F736910E0E850188674CE6745C51D1,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,complete,certified_robust_optimal,optimal,true,9.862455999944359,9.862455999944359,0.0,0.9085326986387372,0.0,9.862455999944359,164,164,3919E271C40BDC86F5EE7FFA582A06DDD325D5BB4EAD453550ED17A6C62DB751
3919E271C40BDC86F5EE7FFA582A06DDD325D5BB4EAD453550ED17A6C62DB751,7A3C7BF75B0D6D3228B6AA9AC0E8B8E6799A4B4925949C89DBBCBF311C2D2376,medium_large,2,s1,frontier,162,0.0,persistent_certified_cache,fairness_scalability_development_medium_large__scalability_s1_frontier__rho_0__medium_large__seed_162__persistent_certified_cache,r_a3448f5fed8cd5ec0877ca2a,29ae09e968a206b1987714317ff7528165372a46,31FED8028653E6F0D7132F61D73157188320ABA5486A0A66FEF950642D958893,2475EE26B5EA27C4B45B41F5AB9A5326CAA6C3CBB5BF7387AFF12BB1FEEB98D8,89F9298A00488506C0D1416B67DC956E48A3E085AC177720BC52DD1820C28BCC,240A702464FF524AAECEE00F2611EFA7882A64096CFA794C4147189A73C86623,C8CEB77E056A6E55A1C7A90A0C22C88347F736910E0E850188674CE6745C51D1,fairness_scalability_development_medium_large__scalability_s1_baseline__baseline__medium_large__seed_162__joint_v1_core_point_strengthened,0x1.4a5e6d3a505acp+14,1f9a152efcce469985dcb6718add2f15ba834506f3ffb317021c851b4f610190,complete,unknown_uncertified,separation_stalled_duplicate,false,74.72554189991206,3600.0,17.52258350327611,56.66422160016373,0.0,74.72554189991206,1221,1220,3919E271C40BDC86F5EE7FFA582A06DDD325D5BB4EAD453550ED17A6C62DB751
3919E271C40BDC86F5EE7FFA582A06DDD325D5BB4EAD453550ED17A6C62DB751,7A3C7BF75B0D6D3228B6AA9AC0E8B8E6799A4B4925949C89DBBCBF311C2D2376,medium_large,2,s1,frontier,162,0.0,persistent_certified_cache_batch5,fairness_scalability_development_medium_large__scalability_s1_frontier__rho_0__medium_large__seed_162__persistent_certified_cache_batch5,r_5ab6c9eb60924bda1f99f1be,29ae09e968a206b1987714317ff7528165372a46,31FED8028653E6F0D7132F61D73157188320ABA5486A0A66FEF950642D958893,2475EE26B5EA27C4B45B41F5AB9A5326CAA6C3CBB5BF7387AFF12BB1FEEB98D8,89F9298A00488506C0D1416B67DC956E48A3E085AC177720BC52DD1820C28BCC,240A702464FF524AAECEE00F2611EFA7882A64096CFA794C4147189A73C86623,C8CEB77E056A6E55A1C7A90A0C22C88347F736910E0E850188674CE6745C51D1,fairness_scalability_development_medium_large__scalability_s1_baseline__baseline__medium_large__seed_162__joint_v1_core_point_strengthened,0x1.4a5e6d3a505acp+14,1f9a152efcce469985dcb6718add2f15ba834506f3ffb317021c851b4f610190,complete,certified_robust_optimal,optimal,true,35.4295429000631,35.4295429000631,23.65756900352426,11.360683399252594,9.118331000208855,50.53746520006098,256,1132,3919E271C40BDC86F5EE7FFA582A06DDD325D5BB4EAD453550ED17A6C62DB751
3919E271C40BDC86F5EE7FFA582A06DDD325D5BB4EAD453550ED17A6C62DB751,7A3C7BF75B0D6D3228B6AA9AC0E8B8E6799A4B4925949C89DBBCBF311C2D2376,medium_large,2,s1,frontier,162,0.0,persistent_separation,fairness_scalability_development_medium_large__scalability_s1_frontier__rho_0__medium_large__seed_162__persistent_separation,r_6e74b38facc734c553b3e8bb,29ae09e968a206b1987714317ff7528165372a46,31FED8028653E6F0D7132F61D73157188320ABA5486A0A66FEF950642D958893,2475EE26B5EA27C4B45B41F5AB9A5326CAA6C3CBB5BF7387AFF12BB1FEEB98D8,89F9298A00488506C0D1416B67DC956E48A3E085AC177720BC52DD1820C28BCC,240A702464FF524AAECEE00F2611EFA7882A64096CFA794C4147189A73C86623,C8CEB77E056A6E55A1C7A90A0C22C88347F736910E0E850188674CE6745C51D1,fairness_scalability_development_medium_large__scalability_s1_baseline__baseline__medium_large__seed_162__joint_v1_core_point_strengthened,0x1.4a5e6d3a505acp+14,1f9a152efcce469985dcb6718add2f15ba834506f3ffb317021c851b4f610190,complete,certified_robust_optimal,optimal,true,255.34326209989376,255.34326209989376,253.709868702339,1.5371172020677477,7.753048600861803,268.2312177007552,196,194,3919E271C40BDC86F5EE7FFA582A06DDD325D5BB4EAD453550ED17A6C62DB751
3919E271C40BDC86F5EE7FFA582A06DDD325D5BB4EAD453550ED17A6C62DB751,7A3C7BF75B0D6D3228B6AA9AC0E8B8E6799A4B4925949C89DBBCBF311C2D2376,medium_large,2,s1,frontier,162,0.0,single_cut,fairness_scalability_development_medium_large__scalability_s1_frontier__rho_0__medium_large__seed_162__single_cut,r_a8cc13049e11b7551490f94f,29ae09e968a206b1987714317ff7528165372a46,31FED8028653E6F0D7132F61D73157188320ABA5486A0A66FEF950642D958893,2475EE26B5EA27C4B45B41F5AB9A5326CAA6C3CBB5BF7387AFF12BB1FEEB98D8,89F9298A00488506C0D1416B67DC956E48A3E085AC177720BC52DD1820C28BCC,240A702464FF524AAECEE00F2611EFA7882A64096CFA794C4147189A73C86623,C8CEB77E056A6E55A1C7A90A0C22C88347F736910E0E850188674CE6745C51D1,fairness_scalability_development_medium_large__scalability_s1_baseline__baseline__medium_large__seed_162__joint_v1_core_point_strengthened,0x1.4a5e6d3a505acp+14,1f9a152efcce469985dcb6718add2f15ba834506f3ffb317021c851b4f610190,complete,certified_robust_optimal,optimal,true,252.07965329987928,252.07965329987928,249.8292740972247,1.6811865996569395,9.041998001979664,266.78727000323124,201,199,3919E271C40BDC86F5EE7FFA582A06DDD325D5BB4EAD453550ED17A6C62DB751
3919E271C40BDC86F5EE7FFA582A06DDD325D5BB4EAD453550ED17A6C62DB751,7A3C7BF75B0D6D3228B6AA9AC0E8B8E6799A4B4925949C89DBBCBF311C2D2376,medium_large,2,s1,frontier,162,0.01,persistent_certified_cache,fairness_scalability_development_medium_large__scalability_s1_frontier__rho_0_01__medium_large__seed_162__persistent_certified_cache,r_f2775ef51f6451753c5d0cc9,29ae09e968a206b1987714317ff7528165372a46,31FED8028653E6F0D7132F61D73157188320ABA5486A0A66FEF950642D958893,2475EE26B5EA27C4B45B41F5AB9A5326CAA6C3CBB5BF7387AFF12BB1FEEB98D8,89F9298A00488506C0D1416B67DC956E48A3E085AC177720BC52DD1820C28BCC,240A702464FF524AAECEE00F2611EFA7882A64096CFA794C4147189A73C86623,C8CEB77E056A6E55A1C7A90A0C22C88347F736910E0E850188674CE6745C51D1,fairness_scalability_development_medium_large__scalability_s1_baseline__baseline__medium_large__seed_162__joint_v1_core_point_strengthened,0x1.4a5e6d3a505acp+14,1f9a152efcce469985dcb6718add2f15ba834506f3ffb317021c851b4f610190,complete,unknown_uncertified,separation_stalled_duplicate,false,60.69994489988312,3600.0,13.874557794770226,46.37926459708251,0.0,60.69994489988312,1072,1071,3919E271C40BDC86F5EE7FFA582A06DDD325D5BB4EAD453550ED17A6C62DB751
3919E271C40BDC86F5EE7FFA582A06DDD325D5BB4EAD453550ED17A6C62DB751,7A3C7BF75B0D6D3228B6AA9AC0E8B8E6799A4B4925949C89DBBCBF311C2D2376,medium_large,2,s1,frontier,162,0.01,persistent_certified_cache_batch5,fairness_scalability_development_medium_large__scalability_s1_frontier__rho_0_01__medium_large__seed_162__persistent_certified_cache_batch5,r_a36e85daf83dcdde9c6f50d7,29ae09e968a206b1987714317ff7528165372a46,31FED8028653E6F0D7132F61D73157188320ABA5486A0A66FEF950642D958893,2475EE26B5EA27C4B45B41F5AB9A5326CAA6C3CBB5BF7387AFF12BB1FEEB98D8,89F9298A00488506C0D1416B67DC956E48A3E085AC177720BC52DD1820C28BCC,240A702464FF524AAECEE00F2611EFA7882A64096CFA794C4147189A73C86623,C8CEB77E056A6E55A1C7A90A0C22C88347F736910E0E850188674CE6745C51D1,fairness_scalability_development_medium_large__scalability_s1_baseline__baseline__medium_large__seed_162__joint_v1_core_point_strengthened,0x1.4a5e6d3a505acp+14,1f9a152efcce469985dcb6718add2f15ba834506f3ffb317021c851b4f610190,complete,certified_robust_optimal,optimal,true,32.24843030003831,32.24843030003831,22.837111898930743,9.030844098888338,8.56175969936885,46.24174870061688,226,1015,3919E271C40BDC86F5EE7FFA582A06DDD325D5BB4EAD453550ED17A6C62DB751
3919E271C40BDC86F5EE7FFA582A06DDD325D5BB4EAD453550ED17A6C62DB751,7A3C7BF75B0D6D3228B6AA9AC0E8B8E6799A4B4925949C89DBBCBF311C2D2376,medium_large,2,s1,frontier,162,0.01,persistent_separation,fairness_scalability_development_medium_large__scalability_s1_frontier__rho_0_01__medium_large__seed_162__persistent_separation,r_8fb5492712caa88b64224092,29ae09e968a206b1987714317ff7528165372a46,31FED8028653E6F0D7132F61D73157188320ABA5486A0A66FEF950642D958893,2475EE26B5EA27C4B45B41F5AB9A5326CAA6C3CBB5BF7387AFF12BB1FEEB98D8,89F9298A00488506C0D1416B67DC956E48A3E085AC177720BC52DD1820C28BCC,240A702464FF524AAECEE00F2611EFA7882A64096CFA794C4147189A73C86623,C8CEB77E056A6E55A1C7A90A0C22C88347F736910E0E850188674CE6745C51D1,fairness_scalability_development_medium_large__scalability_s1_baseline__baseline__medium_large__seed_162__joint_v1_core_point_strengthened,0x1.4a5e6d3a505acp+14,1f9a152efcce469985dcb6718add2f15ba834506f3ffb317021c851b4f610190,complete,certified_robust_optimal,optimal,true,314.9102185999509,314.9102185999509,312.391370997997,2.4046218988951296,9.541192799806595,330.9903666006867,231,229,3919E271C40BDC86F5EE7FFA582A06DDD325D5BB4EAD453550ED17A6C62DB751
3919E271C40BDC86F5EE7FFA582A06DDD325D5BB4EAD453550ED17A6C62DB751,7A3C7BF75B0D6D3228B6AA9AC0E8B8E6799A4B4925949C89DBBCBF311C2D2376,medium_large,2,s1,frontier,162,0.01,single_cut,fairness_scalability_development_medium_large__scalability_s1_frontier__rho_0_01__medium_large__seed_162__single_cut,r_596e732f647ed7a856b9e2d0,29ae09e968a206b1987714317ff7528165372a46,31FED8028653E6F0D7132F61D73157188320ABA5486A0A66FEF950642D958893,2475EE26B5EA27C4B45B41F5AB9A5326CAA6C3CBB5BF7387AFF12BB1FEEB98D8,89F9298A00488506C0D1416B67DC956E48A3E085AC177720BC52DD1820C28BCC,240A702464FF524AAECEE00F2611EFA7882A64096CFA794C4147189A73C86623,C8CEB77E056A6E55A1C7A90A0C22C88347F736910E0E850188674CE6745C51D1,fairness_scalability_development_medium_large__scalability_s1_baseline__baseline__medium_large__seed_162__joint_v1_core_point_strengthened,0x1.4a5e6d3a505acp+14,1f9a152efcce469985dcb6718add2f15ba834506f3ffb317021c851b4f610190,complete,certified_robust_optimal,optimal,true,312.410396900028,312.410396900028,309.2553090993315,2.501830499852076,8.874419800704345,326.8776042999234,231,229,3919E271C40BDC86F5EE7FFA582A06DDD325D5BB4EAD453550ED17A6C62DB751
