scale,gamma,comparison_type,metric,statistic,value,seed_count
large,2,level,scenario_block_count,std,1.949358868961793,5
large,2,level,scenario_block_count,iqr,3.0,5
large,2,level,scenario_block_count,min,17.0,5
large,2,level,scenario_block_count,max,21.0,5
large,2,level,certified_farkas_cut_count,mean,6.6,5
large,2,level,certified_farkas_cut_count,median,8.0,5
large,2,level,certified_farkas_cut_count,std,1.949358868961793,5
large,2,level,certified_farkas_cut_count,iqr,3.0,5
large,2,level,certified_farkas_cut_count,min,4.0,5
large,2,level,certified_farkas_cut_count,max,8.0,5
large,0_to_1,paired_delta,baseline_robust_cost,mean,634.7105815217925,5
large,0_to_1,paired_delta,baseline_robust_cost,median,424.67133270210616,5
large,0_to_1,paired_delta,baseline_robust_cost,std,515.9972902085974,5
large,0_to_1,paired_delta,baseline_robust_cost,iqr,31.709300654219987,5
large,0_to_1,paired_delta,baseline_robust_cost,min,338.8643501640181,5
large,0_to_1,paired_delta,baseline_robust_cost,max,1555.0313386905655,5
large,0_to_1,paired_delta,cost_budget,mean,650.5783460598366,5
large,0_to_1,paired_delta,cost_budget,median,435.28811601965936,5
large,0_to_1,paired_delta,cost_budget,std,528.8972224638114,5
large,0_to_1,paired_delta,cost_budget,iqr,32.50203317057458,5
large,0_to_1,paired_delta,cost_budget,min,347.3359589181164,5
large,0_to_1,paired_delta,cost_budget,max,1593.907122157827,5
large,0_to_1,paired_delta,actual_robust_cost,mean,564.5591756285663,5
large,0_to_1,paired_delta,actual_robust_cost,median,320.6757777080129,5
large,0_to_1,paired_delta,actual_robust_cost,std,576.1437425022796,5
large,0_to_1,paired_delta,actual_robust_cost,iqr,56.63366958780898,5
large,0_to_1,paired_delta,actual_robust_cost,min,271.3801936804339,5
large,0_to_1,paired_delta,actual_robust_cost,max,1593.9071221578488,5
large,0_to_1,paired_delta,actual_price_of_fairness,mean,-0.003453691951546922,5
large,0_to_1,paired_delta,actual_price_of_fairness,median,-0.005239888415130789,5
large,0_to_1,paired_delta,actual_price_of_fairness,std,0.0031955030595731504,5
large,0_to_1,paired_delta,actual_price_of_fairness,iqr,0.005276206688549445,5
large,0_to_1,paired_delta,actual_price_of_fairness,min,-0.006702780512615636,5
large,0_to_1,paired_delta,actual_price_of_fairness,max,6.661338147750939e-16,5
large,0_to_1,paired_delta,objective_t,mean,0.0023480440767861886,5
large,0_to_1,paired_delta,objective_t,median,0.001057934352594126,5
large,0_to_1,paired_delta,objective_t,std,0.002766944752895404,5
large,0_to_1,paired_delta,objective_t,iqr,0.005252696780843086,5
large,0_to_1,paired_delta,objective_t,min,0.0,5
large,0_to_1,paired_delta,objective_t,max,0.005429589250493732,5
large,0_to_1,paired_delta,robust_minimum_fill_rate,mean,-0.0023480440767861934,5
large,0_to_1,paired_delta,robust_minimum_fill_rate,median,-0.0010579343525941587,5
large,0_to_1,paired_delta,robust_minimum_fill_rate,std,0.0027669447528953974,5
large,0_to_1,paired_delta,robust_minimum_fill_rate,iqr,0.005252696780843058,5
large,0_to_1,paired_delta,robust_minimum_fill_rate,min,-0.005429589250493749,5
large,0_to_1,paired_delta,robust_minimum_fill_rate,max,0.0,5
large,0_to_1,paired_delta,wminfr,mean,-0.0023480440767863708,5
large,0_to_1,paired_delta,wminfr,median,-0.0010579343525942697,5
large,0_to_1,paired_delta,wminfr,std,0.0027669447528956025,5
large,0_to_1,paired_delta,wminfr,iqr,0.005252696780842947,5
large,0_to_1,paired_delta,wminfr,min,-0.0054295892504946375,5
large,0_to_1,paired_delta,wminfr,max,0.0,5
large,0_to_1,paired_delta,minimum_weighted_mean_fill_rate,mean,-0.0023480440767861934,5
large,0_to_1,paired_delta,minimum_weighted_mean_fill_rate,median,-0.0010579343525941587,5
large,0_to_1,paired_delta,minimum_weighted_mean_fill_rate,std,0.0027669447528953974,5
large,0_to_1,paired_delta,minimum_weighted_mean_fill_rate,iqr,0.005252696780843058,5
large,0_to_1,paired_delta,minimum_weighted_mean_fill_rate,min,-0.005429589250493749,5
large,0_to_1,paired_delta,minimum_weighted_mean_fill_rate,max,0.0,5
large,0_to_1,paired_delta,inventory,mean,154.31384606583487,5
large,0_to_1,paired_delta,inventory,median,232.9043824979799,5
large,0_to_1,paired_delta,inventory,std,141.07651876367726,5
large,0_to_1,paired_delta,inventory,iqr,261.4123665731295,5
large,0_to_1,paired_delta,inventory,min,-0.5027855956759595,5
large,0_to_1,paired_delta,inventory,max,274.10000000000036,5
large,0_to_1,paired_delta,opened_warehouses,mean,0.0,5
large,0_to_1,paired_delta,opened_warehouses,median,0.0,5
large,0_to_1,paired_delta,opened_warehouses,std,0.0,5
large,0_to_1,paired_delta,opened_warehouses,iqr,0.0,5
large,0_to_1,paired_delta,opened_warehouses,min,0.0,5
large,0_to_1,paired_delta,opened_warehouses,max,0.0,5
large,0_to_1,paired_delta,algorithm_runtime,mean,9.793361999999615,5
large,0_to_1,paired_delta,algorithm_runtime,median,8.981270299991593,5
large,0_to_1,paired_delta,algorithm_runtime,std,4.039433267666044,5
large,0_to_1,paired_delta,algorithm_runtime,iqr,3.75242609999259,5
large,0_to_1,paired_delta,algorithm_runtime,min,5.704595999995945,5
large,0_to_1,paired_delta,algorithm_runtime,max,16.106304400003864,5
large,0_to_1,paired_delta,master_runtime,mean,2.9790716800052905,5
large,0_to_1,paired_delta,master_runtime,median,3.471379100010381,5
large,0_to_1,paired_delta,master_runtime,std,1.268075860086331,5
large,0_to_1,paired_delta,master_runtime,iqr,2.0188716999982717,5
large,0_to_1,paired_delta,master_runtime,min,1.4375199000060093,5
large,0_to_1,paired_delta,master_runtime,max,4.297813899975154,5
large,0_to_1,paired_delta,separation_runtime,mean,6.571092480004881,5
large,0_to_1,paired_delta,separation_runtime,median,5.643999699968845,5
large,0_to_1,paired_delta,separation_runtime,std,3.074004489285931,5
large,0_to_1,paired_delta,separation_runtime,iqr,2.3152905000315513,5
large,0_to_1,paired_delta,separation_runtime,min,3.494475000014063,5
large,0_to_1,paired_delta,separation_runtime,max,11.506534800006193,5
large,0_to_1,paired_delta,post_evaluation_wall_runtime,mean,0.9254045599984237,5
large,0_to_1,paired_delta,post_evaluation_wall_runtime,median,0.8612564000213752,5
large,0_to_1,paired_delta,post_evaluation_wall_runtime,std,0.1531971755500224,5
large,0_to_1,paired_delta,post_evaluation_wall_runtime,iqr,0.17981570000119973,5
large,0_to_1,paired_delta,post_evaluation_wall_runtime,min,0.7842326999962097,5
large,0_to_1,paired_delta,post_evaluation_wall_runtime,max,1.156354199978523,5
large,0_to_1,paired_delta,total_wall_runtime,mean,10.779517980013043,5
large,0_to_1,paired_delta,total_wall_runtime,median,9.868164600004093,5
large,0_to_1,paired_delta,total_wall_runtime,std,4.027711505908762,5
large,0_to_1,paired_delta,total_wall_runtime,iqr,3.834464300016407,5
large,0_to_1,paired_delta,total_wall_runtime,min,6.9480131000163965,5
large,0_to_1,paired_delta,total_wall_runtime,max,17.158321100039757,5
large,0_to_1,paired_delta,penalized_runtime_par2,mean,9.793361999999615,5
large,0_to_1,paired_delta,penalized_runtime_par2,median,8.981270299991593,5
large,0_to_1,paired_delta,penalized_runtime_par2,std,4.039433267666044,5
large,0_to_1,paired_delta,penalized_runtime_par2,iqr,3.75242609999259,5
large,0_to_1,paired_delta,penalized_runtime_par2,min,5.704595999995945,5
large,0_to_1,paired_delta,penalized_runtime_par2,max,16.106304400003864,5
large,0_to_1,paired_delta,iterations,mean,2.0,5
large,0_to_1,paired_delta,iterations,median,1.0,5
large,0_to_1,paired_delta,iterations,std,1.4142135623730951,5
large,0_to_1,paired_delta,iterations,iqr,2.0,5
large,0_to_1,paired_delta,iterations,min,1.0,5
large,0_to_1,paired_delta,iterations,max,4.0,5
large,0_to_1,paired_delta,scenario_block_count,mean,14.0,5
large,0_to_1,paired_delta,scenario_block_count,median,13.0,5
large,0_to_1,paired_delta,scenario_block_count,std,1.4142135623730951,5
large,0_to_1,paired_delta,scenario_block_count,iqr,2.0,5
large,0_to_1,paired_delta,scenario_block_count,min,13.0,5
large,0_to_1,paired_delta,scenario_block_count,max,16.0,5
large,0_to_1,paired_delta,certified_farkas_cut_count,mean,2.0,5
large,0_to_1,paired_delta,certified_farkas_cut_count,median,1.0,5
large,0_to_1,paired_delta,certified_farkas_cut_count,std,1.4142135623730951,5
large,0_to_1,paired_delta,certified_farkas_cut_count,iqr,2.0,5
large,0_to_1,paired_delta,certified_farkas_cut_count,min,1.0,5
large,0_to_1,paired_delta,certified_farkas_cut_count,max,4.0,5
large,1_to_2,paired_delta,baseline_robust_cost,mean,588.9809039879001,5
large,1_to_2,paired_delta,baseline_robust_cost,median,374.723285595137,5
large,1_to_2,paired_delta,baseline_robust_cost,std,495.70647440857573,5
large,1_to_2,paired_delta,baseline_robust_cost,iqr,36.9409094337243,5
large,1_to_2,paired_delta,baseline_robust_cost,min,324.0232503393563,5
large,1_to_2,paired_delta,baseline_robust_cost,max,1474.2349341292174,5
large,1_to_2,paired_delta,cost_budget,mean,603.7054265875973,5
large,1_to_2,paired_delta,cost_budget,median,384.0913677350145,5
large,1_to_2,paired_delta,cost_budget,std,508.09913626879,5
large,1_to_2,paired_delta,cost_budget,iqr,37.86443216956832,5
large,1_to_2,paired_delta,cost_budget,min,332.12383159784076,5
large,1_to_2,paired_delta,cost_budget,max,1511.0908074824474,5
large,1_to_2,paired_delta,actual_robust_cost,mean,670.9356551679215,5
large,1_to_2,paired_delta,actual_robust_cost,median,526.1625883104352,5
large,1_to_2,paired_delta,actual_robust_cost,std,476.65141435409316,5
large,1_to_2,paired_delta,actual_robust_cost,iqr,86.33458002768748,5
large,1_to_2,paired_delta,actual_robust_cost,min,332.51418307288986,5
large,1_to_2,paired_delta,actual_robust_cost,max,1511.090807482411,5
large,1_to_2,paired_delta,actual_price_of_fairness,mean,0.0027412212015595293,5
large,1_to_2,paired_delta,actual_price_of_fairness,median,0.0030739740211427335,5
large,1_to_2,paired_delta,actual_price_of_fairness,std,0.0026753469581430444,5
large,1_to_2,paired_delta,actual_price_of_fairness,iqr,0.0048431981265442126,5
large,1_to_2,paired_delta,actual_price_of_fairness,min,-1.1102230246251565e-15,5
large,1_to_2,paired_delta,actual_price_of_fairness,max,0.005756591533092159,5
large,1_to_2,paired_delta,objective_t,mean,0.003423835058475647,5
large,1_to_2,paired_delta,objective_t,median,0.00474012233034799,5
large,1_to_2,paired_delta,objective_t,std,0.002418662815538351,5
large,1_to_2,paired_delta,objective_t,iqr,0.003140611895547375,5
large,1_to_2,paired_delta,objective_t,min,0.0,5
large,1_to_2,paired_delta,objective_t,max,0.005660876569006115,5
large,1_to_2,paired_delta,robust_minimum_fill_rate,mean,-0.003423835058475633,5
large,1_to_2,paired_delta,robust_minimum_fill_rate,median,-0.004740122330347929,5
large,1_to_2,paired_delta,robust_minimum_fill_rate,std,0.002418662815538344,5
large,1_to_2,paired_delta,robust_minimum_fill_rate,iqr,0.003140611895547485,5
large,1_to_2,paired_delta,robust_minimum_fill_rate,min,-0.005660876569006046,5
large,1_to_2,paired_delta,robust_minimum_fill_rate,max,0.0,5
large,1_to_2,paired_delta,wminfr,mean,-0.003423835058475633,5
large,1_to_2,paired_delta,wminfr,median,-0.00474012233034804,5
large,1_to_2,paired_delta,wminfr,std,0.0024186628155382444,5
large,1_to_2,paired_delta,wminfr,iqr,0.003140611895547263,5
large,1_to_2,paired_delta,wminfr,min,-0.005660876569005713,5
large,1_to_2,paired_delta,wminfr,max,0.0,5
large,1_to_2,paired_delta,minimum_weighted_mean_fill_rate,mean,-0.003423835058475633,5
large,1_to_2,paired_delta,minimum_weighted_mean_fill_rate,median,-0.004740122330347929,5
large,1_to_2,paired_delta,minimum_weighted_mean_fill_rate,std,0.0024186628155383524,5
large,1_to_2,paired_delta,minimum_weighted_mean_fill_rate,iqr,0.003140611895547374,5
large,1_to_2,paired_delta,minimum_weighted_mean_fill_rate,min,-0.005660876569006157,5
large,1_to_2,paired_delta,minimum_weighted_mean_fill_rate,max,0.0,5
large,1_to_2,paired_delta,inventory,mean,75.71549536266848,5
large,1_to_2,paired_delta,inventory,median,4.4562709483634535,5
large,1_to_2,paired_delta,inventory,std,106.72043646628322,5
large,1_to_2,paired_delta,inventory,iqr,145.33391625648073,5
large,1_to_2,paired_delta,inventory,min,-3.7018673128177397,5
large,1_to_2,paired_delta,inventory,max,229.35999999999876,5
large,1_to_2,paired_delta,opened_warehouses,mean,0.0,5
large,1_to_2,paired_delta,opened_warehouses,median,0.0,5
large,1_to_2,paired_delta,opened_warehouses,std,0.0,5
large,1_to_2,paired_delta,opened_warehouses,iqr,0.0,5
large,1_to_2,paired_delta,opened_warehouses,min,0.0,5
large,1_to_2,paired_delta,opened_warehouses,max,0.0,5
large,1_to_2,paired_delta,algorithm_runtime,mean,66.32051640000427,5
large,1_to_2,paired_delta,algorithm_runtime,median,63.684213000000454,5
large,1_to_2,paired_delta,algorithm_runtime,std,12.169365961436668,5
large,1_to_2,paired_delta,algorithm_runtime,iqr,6.647185099995113,5
large,1_to_2,paired_delta,algorithm_runtime,min,53.962833700017654,5
large,1_to_2,paired_delta,algorithm_runtime,max,86.27799140001298,5
large,1_to_2,paired_delta,master_runtime,mean,7.243031919994974,5
large,1_to_2,paired_delta,master_runtime,median,6.92805820000649,5
large,1_to_2,paired_delta,master_runtime,std,1.5651698100770066,5
large,1_to_2,paired_delta,master_runtime,iqr,2.7099581000074977,5
large,1_to_2,paired_delta,master_runtime,min,5.557913599986932,5
large,1_to_2,paired_delta,master_runtime,max,9.02172489996883,5
large,1_to_2,paired_delta,separation_runtime,mean,58.86132461998204,5
large,1_to_2,paired_delta,separation_runtime,median,54.56242949998705,5
large,1_to_2,paired_delta,separation_runtime,std,13.350786874796551,5
large,1_to_2,paired_delta,separation_runtime,iqr,8.093682300008368,5
large,1_to_2,paired_delta,separation_runtime,min,44.89481689999229,5
large,1_to_2,paired_delta,separation_runtime,max,80.3439045999985,5
large,1_to_2,paired_delta,post_evaluation_wall_runtime,mean,43.831137680012034,5
large,1_to_2,paired_delta,post_evaluation_wall_runtime,median,45.98872150009265,5
large,1_to_2,paired_delta,post_evaluation_wall_runtime,std,3.9100571616313156,5
large,1_to_2,paired_delta,post_evaluation_wall_runtime,iqr,5.908601600298425,5
large,1_to_2,paired_delta,post_evaluation_wall_runtime,min,39.02459759998601,5
large,1_to_2,paired_delta,post_evaluation_wall_runtime,max,47.72537050000392,5
large,1_to_2,paired_delta,total_wall_runtime,mean,133.92451751997288,5
large,1_to_2,paired_delta,total_wall_runtime,median,129.56145259999903,5
large,1_to_2,paired_delta,total_wall_runtime,std,13.203907443521693,5
large,1_to_2,paired_delta,total_wall_runtime,iqr,2.244199199936702,5
large,1_to_2,paired_delta,total_wall_runtime,min,122.86605320006493,5
large,1_to_2,paired_delta,total_wall_runtime,max,156.84617800003616,5
large,1_to_2,paired_delta,penalized_runtime_par2,mean,66.32051640000427,5
large,1_to_2,paired_delta,penalized_runtime_par2,median,63.684213000000454,5
large,1_to_2,paired_delta,penalized_runtime_par2,std,12.169365961436668,5
large,1_to_2,paired_delta,penalized_runtime_par2,iqr,6.647185099995113,5
large,1_to_2,paired_delta,penalized_runtime_par2,min,53.962833700017654,5
large,1_to_2,paired_delta,penalized_runtime_par2,max,86.27799140001298,5
large,1_to_2,paired_delta,iterations,mean,4.6,5
large,1_to_2,paired_delta,iterations,median,4.0,5
large,1_to_2,paired_delta,iterations,std,1.51657508881031,5
large,1_to_2,paired_delta,iterations,iqr,1.0,5
large,1_to_2,paired_delta,iterations,min,3.0,5
large,1_to_2,paired_delta,iterations,max,7.0,5
large,1_to_2,paired_delta,scenario_block_count,mean,4.6,5
large,1_to_2,paired_delta,scenario_block_count,median,4.0,5
large,1_to_2,paired_delta,scenario_block_count,std,1.51657508881031,5
large,1_to_2,paired_delta,scenario_block_count,iqr,1.0,5
large,1_to_2,paired_delta,scenario_block_count,min,3.0,5
large,1_to_2,paired_delta,scenario_block_count,max,7.0,5
large,1_to_2,paired_delta,certified_farkas_cut_count,mean,4.6,5
large,1_to_2,paired_delta,certified_farkas_cut_count,median,4.0,5
large,1_to_2,paired_delta,certified_farkas_cut_count,std,1.51657508881031,5
large,1_to_2,paired_delta,certified_farkas_cut_count,iqr,1.0,5
large,1_to_2,paired_delta,certified_farkas_cut_count,min,3.0,5
large,1_to_2,paired_delta,certified_farkas_cut_count,max,7.0,5
