iteration,elapsed_time,lower_bound,upper_bound,gap,master_time,subproblem_time,core_point_stage1_runtime,core_point_stage2_runtime,cuts_added_total,adversarial_pattern
1095,471.96651290007867,116799.65617956888,116849.60129229544,0.0004274307500769965,0.72042529983446,0.12595929997041821,0.0,0.0,1095,"[[2, 7], [11, 0]]"
1096,472.6843361000065,116799.65847724592,116849.60129229544,0.00042741108653500674,0.5995443998835981,0.11576369986869395,0.0,0.0,1096,"[[2, 7], [11, 0]]"
1097,473.4879558000248,116799.65848083697,116849.60129229544,0.00042741105580277624,0.678915600059554,0.12218479998409748,0.0,0.0,1097,"[[2, 7], [11, 0]]"
1098,474.27543060015887,116799.66014421603,116849.60129229544,0.0004273968205889015,0.6566904000937939,0.12526490003801882,0.0,0.0,1098,"[[2, 7], [11, 0]]"
1099,475.08532369998284,116799.66014756302,116849.60129229544,0.0004273967919453792,0.6919952998869121,0.11541379988193512,0.0,0.0,1099,"[[2, 7], [11, 0]]"
1100,475.8741582999937,116799.66015846664,116849.60129229544,0.0004273966986321031,0.66778580006212,0.1184413000009954,0.0,0.0,1100,"[[2, 7], [11, 0]]"
1101,476.68963670008816,116799.66016181532,116849.60129229544,0.00042739666997401016,0.6591988999862224,0.15284690004773438,0.0,0.0,1101,"[[2, 7], [11, 0]]"
1102,477.5253974001389,116799.6602216315,116849.60129229544,0.00042739615806664584,0.7074831000063568,0.12586900009773672,0.0,0.0,1102,"[[2, 7], [11, 0]]"
1103,478.28605749993585,116799.66023589135,116849.60129229544,0.0004273960360306429,0.6397289999295026,0.11872150003910065,0.0,0.0,1103,"[[2, 7], [11, 0]]"
1104,478.9939914001152,116799.66023924606,116849.60129229544,0.0004273960073209923,0.5882521001622081,0.11714590014889836,0.0,0.0,1104,"[[2, 7], [11, 0]]"
1105,479.77394420001656,116799.66247501003,116849.60129229544,0.00042737687363167306,0.6491076999809593,0.1263184999115765,0.0,0.0,1105,"[[2, 7], [11, 0]]"
1106,480.52968510007486,116799.66247892185,116849.60129229544,0.00042737684015430814,0.6365890000015497,0.11668960005044937,0.0,0.0,1106,"[[2, 7], [11, 0]]"
1107,481.30854290002026,116799.66255135777,116849.60129229544,0.0004273762202469555,0.617662200005725,0.1587384999729693,0.0,0.0,1107,"[[2, 7], [11, 0]]"
1108,482.0556552000344,116799.66255531166,116849.60129229544,0.00042737618640955856,0.6352820000611246,0.10935089993290603,0.0,0.0,1108,"[[2, 7], [11, 0]]"
1109,482.763286100002,116799.66261606653,116849.60129229544,0.0004273756664687874,0.5831877000164241,0.11992270010523498,0.0,0.0,1109,"[[2, 7], [11, 0]]"
1110,483.5021045000758,116799.66262010156,116849.60129229544,0.00042737563193698095,0.6155977000016719,0.12074539996683598,0.0,0.0,1110,"[[2, 7], [11, 0]]"
1111,484.2544348000083,116799.6626933514,116849.60129229544,0.00042737500506411267,0.6281304000876844,0.12164740008302033,0.0,0.0,1111,"[[2, 7], [11, 0]]"
1112,485.0201006999705,116799.66285676051,116849.60129229544,0.00042737360660746043,0.644059699960053,0.11915539996698499,0.0,0.0,1112,"[[2, 7], [11, 0]]"
1113,485.73079559998587,116799.66286010251,116849.60129229544,0.00042737357800652924,0.5876859999261796,0.11850379989482462,0.0,0.0,1113,"[[2, 7], [11, 0]]"
1114,486.45949389995076,116799.6628681703,116849.60129229544,0.0004273735089623439,0.6168882001657039,0.10945460014045238,0.0,0.0,1114,"[[2, 7], [11, 0]]"
1115,487.2073503001593,116799.66287151046,116849.60129229544,0.0004273734803772287,0.6160454000346363,0.12923069996759295,0.0,0.0,1115,"[[2, 7], [11, 0]]"
1116,487.956831100164,116799.66293404676,116849.60129229544,0.00042737294519095483,0.6132275001145899,0.13371389987878501,0.0,0.0,1116,"[[2, 7], [11, 0]]"
1117,488.6756331999786,116799.66293738395,116849.60129229544,0.0004273729166312449,0.6008078998420388,0.11371729988604784,0.0,0.0,1117,"[[2, 7], [11, 0]]"
1118,489.41564270015806,116799.66294543268,116849.60129229544,0.00042737284775020096,0.6276276998687536,0.11008730018511415,0.0,0.0,1118,"[[2, 7], [11, 0]]"
1119,490.15998310013674,116799.66294876816,116849.60129229544,0.00042737281920506167,0.6310273997951299,0.1109438999556005,0.0,0.0,1119,"[[2, 7], [11, 0]]"
1120,490.95330339996144,116799.66301229325,116849.60129229544,0.0004273722755567299,0.6834221000317484,0.107409100048244,0.0,0.0,1120,"[[7, 1], [11, 0]]"
1121,491.71505240001716,116799.66301505796,116849.60129229544,0.00042737225189636827,0.6233860999345779,0.1338941000867635,0.0,0.0,1121,"[[2, 7], [11, 0]]"
1122,492.44476780015975,116799.66302229885,116849.60129229544,0.00042737218992878415,0.6110880000051111,0.11608760012313724,0.0,0.0,1122,"[[2, 7], [11, 0]]"
1123,493.2078382000327,116799.6630252243,116849.60129229544,0.00042737216489267967,0.6292608000803739,0.13139840005896986,0.0,0.0,1123,"[[7, 1], [11, 0]]"
1124,493.95214490010403,116799.66308639277,116849.60129229544,0.00042737164141236247,0.5988396999891847,0.142970799934119,0.0,0.0,1124,"[[2, 7], [11, 0]]"
1125,494.6933931999374,116799.66950632764,116848.20056144221,0.00041533421038048116,0.6038686998654157,0.13182509993202984,0.0,0.0,1125,"[[7, 1], [11, 0]]"
1126,495.5427660001442,116799.66951989927,116848.11194847268,0.00041457604890334085,0.7227319998200983,0.12417259998619556,0.0,0.0,1126,"[[7, 1], [11, 0]]"
1127,496.31931579997763,116799.66952729096,116848.11194847268,0.00041457598564438976,0.6533115999773145,0.12092190003022552,0.0,0.0,1127,"[[7, 1], [11, 0]]"
1128,497.2139868999366,116799.66953982116,116848.11194847268,0.00041457587840942564,0.7681197000201792,0.11585949989967048,0.0,0.0,1128,"[[7, 1], [11, 0]]"
1129,498.08105210005306,116799.66957371871,116848.11194847268,0.0004145755883101599,0.7505513001233339,0.11394529999233782,0.0,0.0,1129,"[[7, 1], [11, 0]]"
1130,498.7932997001335,116799.6695858929,116848.1036262715,0.0004145042912593311,0.5834859998431057,0.1258998999837786,0.0,0.0,1130,"[[7, 1], [11, 0]]"
1131,499.5572554001119,116799.66959471966,116848.1036262715,0.00041450421571890774,0.6431864998303354,0.1188521001022309,0.0,0.0,1131,"[[7, 1], [11, 0]]"
1132,500.3578576000873,116799.66960664812,116848.1036262715,0.0004145041136336665,0.6772761999163777,0.12082100007683039,0.0,0.0,1132,"[[7, 1], [11, 0]]"
1133,501.13038090011105,116799.72313384296,116846.40141590458,0.00039948412185561086,0.6582841000054032,0.11186139984056354,0.0,0.0,1133,"[[2, 7], [11, 0]]"
1134,501.9023005000781,116799.72314866143,116846.40141590458,0.00039948399503546896,0.6427506001200527,0.1266938999760896,0.0,0.0,1134,"[[2, 7], [11, 0]]"
1135,502.62876949994825,116799.72315606913,116846.38507851181,0.0003993441680829912,0.5984118001069874,0.12564630014821887,0.0,0.0,1135,"[[2, 7], [11, 0]]"
1136,503.3546605000738,116799.723170894,116846.38507851181,0.000399344041208159,0.6112034998368472,0.11215900001116097,0.0,0.0,1136,"[[2, 7], [11, 0]]"
1137,504.1228948000353,116799.72319513733,116846.38507851181,0.0003993438337277933,0.6519780999515206,0.11388169997371733,0.0,0.0,1137,"[[2, 7], [11, 0]]"
1138,504.84688620013185,116799.72320999013,116846.38507851181,0.0003993437066138465,0.6042744000442326,0.11739569995552301,0.0,0.0,1138,"[[2, 7], [11, 0]]"
1139,505.6591217000969,116799.72321734534,116846.38507851181,0.00039934364366617947,0.6477713000494987,0.15961509989574552,0.0,0.0,1139,"[[2, 7], [11, 0]]"
1140,506.5059071001597,116799.72323220453,116846.38507851181,0.0003993435164975601,0.719687599921599,0.12486279988661408,0.0,0.0,1140,"[[2, 7], [11, 0]]"
1141,507.3094043000601,116799.72329894292,116846.38507851181,0.0003993429453340921,0.6903913000132889,0.11069180001504719,0.0,0.0,1141,"[[2, 7], [11, 0]]"
1142,508.17764939996414,116799.7233223293,116846.38507851181,0.0003993427451876952,0.7248541000299156,0.14064789982512593,0.0,0.0,1142,"[[2, 7], [11, 0]]"
1143,508.98015510011464,116799.72332828393,116846.38507851181,0.0003993426942265195,0.6736870999448001,0.12369999988004565,0.0,0.0,1143,"[[2, 7], [11, 0]]"
1144,509.8193636999931,116799.72334386302,116846.38507851181,0.0003993425608968383,0.7052573999390006,0.1310533001087606,0.0,0.0,1144,"[[2, 7], [11, 0]]"
1145,510.6282947999425,116799.72336812867,116846.38507851181,0.0003993423532254301,0.6811989999841899,0.12525569996796548,0.0,0.0,1145,"[[2, 7], [11, 0]]"
1146,511.4295640999917,116799.7233837134,116846.38507851181,0.0003993422198475524,0.6830835998989642,0.11574880010448396,0.0,0.0,1146,"[[2, 7], [11, 0]]"
1147,512.238633699948,116799.7233837134,116846.38507851181,0.0003993422198475524,0.693377000046894,0.11344420001842082,0.0,0.0,1147,"[[2, 7], [11, 0]]"
1148,513.0485725000035,116799.72339892344,116846.38507851181,0.0003993420896763012,0.6837670998647809,0.12366119981743395,0.0,0.0,1148,"[[2, 7], [11, 0]]"
1149,513.8337417000439,116799.72965439127,116841.07964675433,0.0003538994374929801,0.6659533998463303,0.11664350004866719,0.0,0.0,1149,"[[2, 7], [11, 0]]"
1150,514.6102628000081,116799.72965493129,116841.07814663611,0.00035388659845235655,0.6646557999774814,0.10953010013327003,0.0,0.0,1150,"[[2, 7], [11, 0]]"
1151,515.4264996000566,116799.72966515465,116841.05793693187,0.0003537136046776606,0.7029677999671549,0.110949199879542,0.0,0.0,1151,"[[2, 7], [11, 0]]"
1152,516.2582758001518,116799.72966569487,116841.05643838861,0.00035370077910520947,0.7189266998320818,0.11024509998969734,0.0,0.0,1152,"[[2, 7], [11, 0]]"
1153,517.0668903000187,116799.72967273834,116841.05643838861,0.00035370071882278925,0.696777299977839,0.10964489984326065,0.0,0.0,1153,"[[0, 6], [11, 0]]"
1154,517.9003236000426,116799.7296730747,116841.05643838861,0.0003537007159439423,0.7212673998437822,0.10977489990182221,0.0,0.0,1154,"[[2, 7], [11, 0]]"
1155,518.7558590001427,116799.72968359184,116841.05643838861,0.00035370062593162026,0.711382000008598,0.13945949985645711,0.0,0.0,1155,"[[2, 7], [11, 0]]"
1156,519.5593799001072,116799.72970027357,116841.05643838861,0.0003537004831587453,0.691108499886468,0.110021400032565,0.0,0.0,1156,"[[2, 7], [11, 0]]"
1157,520.4005875999574,116799.72970841863,116841.05643838861,0.0003537004134481791,0.7146010999567807,0.124100900022313,0.0,0.0,1157,"[[2, 7], [11, 0]]"
1158,521.2155691999942,116799.72970895702,116841.05643838861,0.00035370040884028035,0.7029472000431269,0.10956329992040992,0.0,0.0,1158,"[[2, 7], [11, 0]]"
1159,522.1193711999804,116799.72970966628,116841.05643838861,0.0003537004027699796,0.7546183001250029,0.14428950008004904,0.0,0.0,1159,"[[2, 7], [11, 0]]"
1160,522.9194112000987,116799.72971020447,116841.05643838861,0.0003537003981638245,0.680004799971357,0.11752119986340404,0.0,0.0,1160,"[[2, 7], [11, 0]]"
1161,523.6954097000416,116799.72971862205,116841.05643838861,0.0003537003261207882,0.6644123001024127,0.10916830017231405,0.0,0.0,1161,"[[2, 7], [11, 0]]"
1162,524.497540500015,116799.72972557458,116841.05643838861,0.00035370026661664676,0.6841996998991817,0.11532290000468493,0.0,0.0,1162,"[[2, 7], [11, 0]]"
1163,525.3664263000246,116799.72972625858,116841.05643838861,0.00035370026076255535,0.7450093999505043,0.12142309988848865,0.0,0.0,1163,"[[2, 7], [11, 0]]"
1164,526.1750781000592,116799.72972676024,116841.05643838861,0.00035370025646900703,0.674042799975723,0.13195660011842847,0.0,0.0,1164,"[[2, 7], [11, 0]]"
1165,526.9996750000864,116799.72972744326,116841.05643838861,0.00035370025062326013,0.6971608998719603,0.12498349999077618,0.0,0.0,1165,"[[2, 7], [11, 0]]"
1166,527.8026253001299,116799.72983353518,116840.83229935262,0.00035178169316815624,0.687135900137946,0.11327829980291426,0.0,0.0,1166,"[[2, 7], [11, 0]]"
1167,528.6043398999609,116799.72983410768,116840.83229935262,0.00035178168826831567,0.6785005000419915,0.12071379995904863,0.0,0.0,1167,"[[2, 7], [11, 0]]"
1168,529.4733079001307,116799.7298440633,116840.81291981282,0.0003516157986482712,0.7551692000124604,0.11112629994750023,0.0,0.0,1168,"[[2, 7], [11, 0]]"
1169,530.3116918001324,116799.72988779139,116840.81291981282,0.0003516154243947705,0.7272119000554085,0.10856329998932779,0.0,0.0,1169,"[[2, 7], [11, 0]]"
1170,531.1563085999805,116799.72990604938,116840.81291981282,0.0003516152681309057,0.718186300015077,0.12272530002519488,0.0,0.0,1170,"[[2, 7], [11, 0]]"
1171,531.9777814999688,116799.72990774941,116840.81291981282,0.0003516152535809599,0.7066664998419583,0.11233370006084442,0.0,0.0,1171,"[[2, 7], [11, 0]]"
1172,532.799083000049,116799.72993266935,116840.81291981282,0.00035161504029986463,0.7001865999773145,0.11898969998583198,0.0,0.0,1172,"[[2, 7], [11, 0]]"
1173,533.625567200128,116799.72993327733,116840.81291981282,0.00035161503509638305,0.696443600114435,0.12772030010819435,0.0,0.0,1173,"[[2, 7], [11, 0]]"
1174,534.4774241000414,116799.7299431054,116840.81291981282,0.00035161495098131863,0.7295939000323415,0.11265880009159446,0.0,0.0,1174,"[[0, 6], [11, 0]]"
1175,535.3029581999872,116799.72994348501,116840.80223247137,0.00035152351063658837,0.7057045002002269,0.1173281001392752,0.0,0.0,1175,"[[2, 7], [11, 0]]"
1176,536.0948153000791,116799.72997751489,116840.80223247137,0.00035152321938668776,0.6792131001129746,0.11028559994883835,0.0,0.0,1176,"[[2, 7], [11, 0]]"
1177,536.9147508000024,116799.72999342313,116840.80223247137,0.0003515230832335569,0.6986058000475168,0.11903940001502633,0.0,0.0,1177,"[[2, 7], [11, 0]]"
1178,537.722183200065,116799.73000085236,116840.80223247137,0.00035152301964932266,0.6843886999413371,0.1198003999888897,0.0,0.0,1178,"[[2, 7], [11, 0]]"
1179,538.534547300078,116799.73001673035,116840.80223247137,0.0003515228837551204,0.676721999887377,0.13322709989733994,0.0,0.0,1179,"[[2, 7], [11, 0]]"
1180,539.336183700012,116799.7300299056,116840.80223247137,0.00035152277099274984,0.6855913000181317,0.11358280014246702,0.0,0.0,1180,"[[2, 7], [11, 0]]"
1181,540.1525547001511,116799.73004576072,116840.80223247137,0.0003515226352942075,0.7105348000768572,0.10317320004105568,0.0,0.0,1181,"[[2, 7], [11, 0]]"
1182,541.0328249000013,116799.73005323307,116840.80223247137,0.000351522571340947,0.7695065001025796,0.10836789989843965,0.0,0.0,1182,"[[2, 7], [11, 0]]"
1183,541.8963615000248,116799.73126756429,116840.80223247137,0.0003515121783001901,0.7411778999958187,0.11966690002009273,0.0,0.0,1183,"[[2, 7], [11, 0]]"
1184,542.7961705001071,116799.7312686099,116840.80223247137,0.0003515121693511475,0.7780114999040961,0.11931139999069273,0.0,0.0,1184,"[[2, 7], [11, 0]]"
1185,543.6768084000796,116799.7312777926,116840.80223247137,0.00035151209075963755,0.7647453001700342,0.11349859996698797,0.0,0.0,1185,"[[2, 7], [11, 0]]"
1186,544.5523405999411,116799.73143966992,116840.80223247137,0.00035151070530763025,0.7582515999674797,0.11468970007263124,0.0,0.0,1186,"[[2, 7], [11, 0]]"
1187,545.3966920000967,116799.73144072533,116840.80223247137,0.000351510696274769,0.7004376000259072,0.14119660016149282,0.0,0.0,1187,"[[2, 7], [11, 0]]"
1188,546.2541470001452,116799.7314580951,116840.80223247137,0.0003515105476128558,0.7111837998963892,0.14371060021221638,0.0,0.0,1188,"[[2, 7], [11, 0]]"
1189,547.1116524001118,116799.7314670941,116840.80223247137,0.00035151047059359954,0.707927200011909,0.1469930000603199,0.0,0.0,1189,"[[2, 7], [11, 0]]"
1190,548.1017591001,116799.73146815623,116840.80223247137,0.0003515104615031986,0.8480146999936551,0.13761940016411245,0.0,0.0,1190,"[[2, 7], [11, 0]]"
1191,548.9616882000118,116799.73148528866,116840.80223247137,0.00035151031487261125,0.7431960999965668,0.11428999993950129,0.0,0.0,1191,"[[2, 7], [11, 0]]"
1192,549.9178860001266,116799.73149345048,116840.80223247137,0.00035151024501841775,0.8417204001452774,0.11240900005213916,0.0,0.0,1192,"[[0, 6], [11, 0]]"
1193,550.8851767999586,116799.73149410707,116840.80223247137,0.00035151023939895604,0.851784799946472,0.11319490009918809,0.0,0.0,1193,"[[2, 7], [11, 0]]"
1194,551.7080193001311,116799.73150352715,116840.80223247137,0.0003515101587757467,0.6709805999416858,0.14696039981208742,0.0,0.0,1194,"[[2, 7], [11, 0]]"
1195,552.621251200093,116799.73150459984,116840.80223247137,0.0003515101495949262,0.7649807000998408,0.14564640005119145,0.0,0.0,1195,"[[2, 7], [11, 0]]"
1196,553.5630946001038,116799.73151188398,116840.80223247137,0.00035151008725252826,0.8147827000357211,0.12438119994476438,0.0,0.0,1196,"[[2, 7], [11, 0]]"
1197,554.4325107999612,116799.73151295904,116840.80223247137,0.00035151007805140695,0.7491244999691844,0.11611770000308752,0.0,0.0,1197,"[[2, 7], [11, 0]]"
1198,555.2787842000835,116799.73151325775,116840.80223247137,0.0003515100754948757,0.7346416001673788,0.10927490005269647,0.0,0.0,1198,"[[2, 7], [11, 0]]"
1199,556.1579677001573,116799.73504981224,116840.80223247137,0.0003514798073486253,0.7713068998418748,0.10549610015004873,0.0,0.0,1199,"[[2, 7], [11, 0]]"
1200,557.0358291000593,116799.73505599206,116840.80223247137,0.0003514797544576837,0.759002799866721,0.11635599983856082,0.0,0.0,1200,"[[2, 7], [11, 0]]"
1201,557.9020589001011,116799.73506867824,116840.80223247137,0.00035147964588101504,0.743529399856925,0.11325179995037615,0.0,0.0,1201,"[[2, 7], [11, 0]]"
1202,558.832859300077,116799.7350748457,116840.80223247137,0.0003514795930959365,0.8143639999907464,0.11403990001417696,0.0,0.0,1202,"[[2, 7], [11, 0]]"
1203,559.7401394001208,116799.73509592442,116840.80223247137,0.00035147941269041643,0.7597209999803454,0.14501570002175868,0.0,0.0,1203,"[[2, 7], [11, 0]]"
1204,560.589684400009,116799.73510206532,116840.80223247137,0.0003514793601326322,0.732754800003022,0.11446569999679923,0.0,0.0,1204,"[[2, 7], [11, 0]]"
1205,561.4585655999836,116799.7351049296,116840.80223247137,0.0003514793356182286,0.7453949998598546,0.11933899996802211,0.0,0.0,1205,"[[2, 7], [11, 0]]"
1206,562.4050123000052,116799.7351098646,116840.80223247137,0.0003514792933812235,0.8220504999626428,0.12190139992162585,0.0,0.0,1206,"[[2, 7], [11, 0]]"
1207,563.3269315001089,116799.73511106509,116840.80223247137,0.0003514792831066505,0.7708579001482576,0.14813080010935664,0.0,0.0,1207,"[[2, 7], [11, 0]]"
1208,564.1967019999865,116799.73511599711,116840.80223247137,0.00035147924089517704,0.7447480000555515,0.1219053000677377,0.0,0.0,1208,"[[2, 7], [11, 0]]"
1209,565.129666000139,116799.73536319027,116840.80223247137,0.00035147712525452387,0.8077839000616223,0.12020780006423593,0.0,0.0,1209,"[[2, 7], [11, 0]]"
1210,565.9971374999732,116799.73536319027,116840.80223247137,0.00035147712525452387,0.7442379000131041,0.1206364999525249,0.0,0.0,1210,"[[2, 7], [11, 0]]"
1211,566.8687152999919,116799.73538330523,116840.80223247137,0.00035147695309748183,0.7266178000718355,0.14276549988426268,0.0,0.0,1211,"[[2, 7], [11, 0]]"
1212,567.8774421000853,116799.73538330523,116840.80223247137,0.00035147695309748183,0.8863612001296133,0.11999269993975759,0.0,0.0,1212,"[[2, 7], [11, 0]]"
1213,568.812171400059,116799.73540674371,116840.80223247137,0.0003514767524956512,0.8008597001899034,0.12944000004790723,0.0,0.0,1213,"[[2, 7], [11, 0]]"
1214,569.7353259001393,116799.73540674371,116840.80223247137,0.0003514767524956512,0.7699356998782605,0.15070510003715754,0.0,0.0,1214,"[[2, 7], [11, 0]]"
1215,570.6358048999682,116799.73541515705,116840.80223247137,0.00035147668048882526,0.7771413000300527,0.12089509982615709,0.0,0.0,1215,"[[2, 7], [11, 0]]"
1216,571.4898169001099,116799.73541515705,116840.80223247137,0.00035147668048882526,0.7376815001480281,0.11391979991458356,0.0,0.0,1216,"[[2, 7], [11, 0]]"
1217,572.4036364001222,116799.73541981546,116840.80223247137,0.0003514766406190433,0.7828705001156777,0.12552680005319417,0.0,0.0,1217,"[[2, 7], [11, 0]]"
1218,573.3237222000025,116799.73542687809,116840.80223247137,0.0003514765801724664,0.8022928000427783,0.11547189997509122,0.0,0.0,1218,"[[0, 6], [11, 0]]"
1219,574.1784886999521,116799.74272421037,116840.80223247137,0.0003514141248303021,0.7357015998568386,0.11664990009739995,0.0,0.0,1219,"[[2, 7], [11, 0]]"
1220,575.0815924000926,116799.74272707637,116840.80223247137,0.0003514141003012023,0.7799261000473052,0.120674500009045,0.0,0.0,1220,"[[2, 7], [11, 0]]"
1221,575.9798936001025,116799.74418186833,116840.69027821024,0.00035044380724227506,0.7376737000886351,0.15568129997700453,0.0,0.0,1221,"[[0, 6], [11, 0]]"
1222,576.8529618000612,116799.7441872664,116840.66551645267,0.0003502319077471071,0.7354535998310894,0.1350117998663336,0.0,0.0,1222,"[[0, 6], [11, 0]]"
1223,577.7022583000362,116799.76101022036,116840.66551645267,0.0003500879257363791,0.7306255998555571,0.11620990000665188,0.0,0.0,1223,"[[2, 7], [11, 0]]"
1224,578.5691164000891,116799.761018995,116840.66551645267,0.0003500878506371423,0.7131431000307202,0.14600619999691844,0.0,0.0,1224,"[[2, 7], [11, 0]]"
1225,579.4790229999926,116799.76110115834,116840.66551645267,0.00035008714742881163,0.7945113000459969,0.11310309986583889,0.0,0.0,1225,"[[2, 7], [11, 0]]"
1226,580.3128365001176,116799.76110997795,116840.66551645267,0.0003500870719447309,0.7106297998689115,0.12013749987818301,0.0,0.0,1226,"[[0, 6], [11, 0]]"
1227,581.1494065001607,116799.76204438152,116840.66551645267,0.0003500790746984405,0.7176463000942022,0.11653289990499616,0.0,0.0,1227,"[[7, 1], [11, 0]]"
1228,582.0302870001178,116799.77089429006,116840.66551645267,0.00035000333130464484,0.7399341999553144,0.13589489995501935,0.0,0.0,1228,"[[2, 7], [11, 0]]"
1229,582.9413350999821,116799.77199667215,116840.66551645267,0.0003499938963867634,0.8007540998514742,0.10842319997027516,0.0,0.0,1229,"[[2, 7], [11, 0]]"
1230,583.8927202001214,116799.77199779074,116840.66551645267,0.0003499938868131174,0.8339619000907987,0.11506840004585683,0.0,0.0,1230,"[[2, 7], [11, 0]]"
1231,584.8647126001306,116799.77210675072,116840.66551645267,0.00034999295426123343,0.8403344999533147,0.12814679997973144,0.0,0.0,1231,"[[2, 7], [11, 0]]"
1232,585.7758766000625,116799.77210781956,116840.66551645267,0.0003499929451134066,0.7772230999544263,0.131163900019601,0.0,0.0,1232,"[[2, 7], [11, 0]]"
1233,586.6847572000697,116799.82570926078,116840.66551645267,0.0003495341883870217,0.7929603999946266,0.11343909986317158,0.0,0.0,1233,"[[2, 7], [11, 0]]"
1234,587.5108430001419,116799.82571615436,116840.66551645267,0.0003495341293872128,0.7140488000586629,0.10963760013692081,0.0,0.0,1234,"[[2, 7], [11, 0]]"
1235,588.3786117001437,116799.82573973881,116840.66551645267,0.000349533927535837,0.7338526002131402,0.12956759985536337,0.0,0.0,1235,"[[2, 7], [11, 0]]"
1236,589.2514772999566,116799.825746626,116840.66551645267,0.00034953386859070334,0.7496251999400556,0.12070510000921786,0.0,0.0,1236,"[[2, 7], [11, 0]]"
1237,590.1154740999918,116799.82574829157,116840.66551645267,0.00034953385433566164,0.7437269000802189,0.11782480007968843,0.0,0.0,1237,"[[2, 7], [11, 0]]"
1238,590.9928975000512,116799.82575517544,116840.66551645267,0.0003495337954189242,0.7667400999926031,0.108308200025931,0.0,0.0,1238,"[[2, 7], [11, 0]]"
1239,591.8882049000822,116799.82577877202,116840.66551645267,0.00034953359346367796,0.7591160000301898,0.13119899993762374,0.0,0.0,1239,"[[2, 7], [11, 0]]"
1240,592.8590532999951,116799.82578564953,116840.66551645267,0.00034953353460136666,0.8511518999002874,0.11727140005677938,0.0,0.0,1240,"[[2, 7], [11, 0]]"
1241,593.8304272000678,116799.82753219019,116840.66551645267,0.00034951858654669245,0.8501953000668436,0.11882030009292066,0.0,0.0,1241,"[[2, 7], [11, 0]]"
1242,594.8021269000601,116799.82753864664,116840.66551645267,0.00034951853128808937,0.8441091999411583,0.12506860005669296,0.0,0.0,1242,"[[2, 7], [11, 0]]"
1243,595.6687950999476,116799.82756283654,116840.66551645267,0.00034951832425489626,0.7504042000509799,0.11380830011330545,0.0,0.0,1243,"[[2, 7], [11, 0]]"
1244,596.5719829001464,116799.8275692869,116840.66551645267,0.00034951826904835304,0.7840464999899268,0.11660210019908845,0.0,0.0,1244,"[[2, 7], [11, 0]]"
1245,597.4529673000798,116799.82757105645,116840.66551645267,0.0003495182539034376,0.7659291999880224,0.11190610006451607,0.0,0.0,1245,"[[2, 7], [11, 0]]"
1246,598.3183347999584,116799.82757750392,116840.66551645267,0.0003495181987216788,0.7483497001230717,0.11473700008355081,0.0,0.0,1246,"[[2, 7], [11, 0]]"
1247,599.204572299961,116799.82760170588,116840.66551645267,0.0003495179915852379,0.7661186999175698,0.11820499994792044,0.0,0.0,1247,"[[2, 7], [11, 0]]"
1248,600.1352872001007,116799.8276081468,116840.66551645267,0.0003495179364595243,0.805911700008437,0.12236110004596412,0.0,0.0,1248,"[[2, 7], [11, 0]]"
1249,601.0714632000308,116799.82963604218,116840.66551645267,0.00034950058038434815,0.7973773998674005,0.13629529997706413,0.0,0.0,1249,"[[2, 7], [11, 0]]"
1250,601.9665298000909,116799.82964089653,116840.66551645267,0.00034950053883764625,0.7689014999195933,0.12362330011092126,0.0,0.0,1250,"[[2, 7], [11, 0]]"
1251,602.8551392999943,116799.82966791575,116840.66551645267,0.0003495003075891779,0.7601586999371648,0.12136740004643798,0.0,0.0,1251,"[[2, 7], [11, 0]]"
1252,603.7459629001096,116799.82967195864,116840.66551645267,0.00034950027298747625,0.7658864997792989,0.12246970017440617,0.0,0.0,1252,"[[2, 7], [11, 0]]"
1253,604.6226705000736,116799.83013883856,116840.66551645267,0.0003494962771190786,0.7557051999028772,0.11872619995847344,0.0,0.0,1253,"[[0, 6], [11, 0]]"
1254,605.4807176999748,116799.83014664162,116840.66551645267,0.00034949621033533463,0.7427674999926239,0.11272790003567934,0.0,0.0,1254,"[[0, 6], [11, 0]]"
1255,606.3543706999626,116799.83019062216,116840.66551645267,0.00034949583392063146,0.7512935001868755,0.11480169999413192,0.0,0.0,1255,"[[2, 7], [11, 0]]"
1256,607.333024200052,116799.83019586264,116840.66551645267,0.0003494957890691292,0.8410785999149084,0.13509400002658367,0.0,0.0,1256,"[[2, 7], [11, 0]]"
1257,608.3369712000713,116799.83021774483,116840.66551645267,0.000349495601786773,0.8279820999596268,0.17313250014558434,0.0,0.0,1257,"[[2, 7], [11, 0]]"
1258,609.2674225000665,116799.83022298203,116840.66551645267,0.00034949555696341795,0.8066275999881327,0.12135219993069768,0.0,0.0,1258,"[[2, 7], [11, 0]]"
1259,610.1756925000809,116799.83023773142,116840.66551645267,0.0003494954307282651,0.7562688998878002,0.14401690009981394,0.0,0.0,1259,"[[2, 7], [11, 0]]"
1260,611.075103700161,116799.8302429619,116840.66551645267,0.00034949538596232527,0.7849817001260817,0.11182340001687407,0.0,0.0,1260,"[[2, 7], [11, 0]]"
1261,611.9679366000928,116799.8311664158,116840.66551645267,0.0003494874824307568,0.7711058999411762,0.11938009993173182,0.0,0.0,1261,"[[2, 7], [11, 0]]"
1262,612.8370002000593,116799.83117166017,116840.66551645267,0.00034948743754587653,0.746713399887085,0.12002349994145334,0.0,0.0,1262,"[[2, 7], [11, 0]]"
