iteration,gamma,mip_gap,requested_master_mip_gap,precision_policy,valid_global_gap_for_precision,precision_gap_fallback_used,adaptive_master_precision_enabled,adaptive_subproblem_precision_enabled,master_gap_candidate,master_gap_previous,master_gap_selected,subproblem_gap_candidate,subproblem_gap_previous,subproblem_gap_selected,master_error_budget_ratio,subproblem_error_budget_ratio,monotone_precision_tightening,cut_strengthening_policy,core_point_available,core_point_observations,core_point_distance,core_point_attempted,core_point_skipped_reason,core_point_stage1_status,core_point_stage1_runtime,core_point_stage1_objective,core_point_stage2_status,core_point_stage2_runtime,core_point_current_value_floor,core_point_dual_feasible,core_point_original_value_at_current,core_point_strengthened_value_at_current,core_point_original_value_at_core,core_point_strengthened_value_at_core,core_point_normalized_improvement,core_point_cut_accepted,core_point_cut_fallback_reason,core_point_auxiliary_bound_used_for_UB,v3_secondary_attempted,v3_secondary_trigger_reason,v3_secondary_skipped_reason,v3_secondary_recent_lb_improvement,v3_secondary_cooldown_remaining,v3_secondary_time_limit,v3_secondary_runtime,v3_secondary_status,v3_secondary_has_incumbent,v3_secondary_pattern_distance,v3_secondary_pattern_memory_size,v3_secondary_cut_violation,v3_secondary_cut_added,v3_secondary_cut_skip_reason,v3_secondary_objective,v3_secondary_objective_bound,v3_secondary_bound_used_for_UB,realized_master_gap,achieved_master_mip_gap,master_status,master_best_bound,master_time,lower_bound,LB,upper_bound,UB,gap,global_gap,lb_improvement,ub_improvement,elapsed_time,log_gap,gap_improvement,master_objective,theta,theta_current,first_stage_cost,active_worst_cost,target_worst_cost,active_subproblem_value,target_subproblem_value,active_subproblem_status,target_subproblem_status,active_subproblem_mip_gap,target_subproblem_mip_gap,target_subproblem_objective,target_subproblem_objective_bound,target_robust_evaluation_used,subproblem_requested_mip_gap,subproblem_achieved_mip_gap,subproblem_status,subproblem_incumbent_objective,subproblem_objective_bound,subproblem_time,additional_subproblem_time,subproblem_has_incumbent,ub_uses_subproblem_bound,valid_UB,active_gamma,gamma_target,active_scenario,target_scenario,active_scenario_mode,target_scenario_mode,cut_selection_enabled,delta_cut,cut_rhs_current,cut_violation,absolute_cut_violation,normalized_cut_violation,secondary_cut_decisions,secondary_active_threshold,secondary_cuts_added_total,secondary_cuts_skipped_total,master_time_share,secondary_solve_attempted,secondary_solve_trigger_reason,secondary_solve_skipped_reason,recent_relative_lb_improvement,secondary_solve_cooldown_remaining,secondary_solve_runtime,secondary_generation_subproblem_time_share,secondary_generated_cut_added,secondary_generated_cut_duplicate,secondary_solves_avoided_total,final_certification_active,final_certification_triggered_this_iteration,final_certification_trigger_iteration,final_certification_reason,final_certification_count,consecutive_no_useful_primary_cuts,certification_forced_master_mip_gap,certification_forced_subproblem_mip_gap,secondary_solve_disabled_by_certification,cut_added,cut_skip_reason,cut_add_reason,cuts_added_total,cuts_skipped_total,cuts_generated_this_iteration,cuts_added_this_iteration,cuts_skipped_this_iteration,forced_cut_added,forced_cut_reason,cuts,adversarial_pattern
470,2,0.0006855310237981334,0.0006855310237981334,joint_error_budget,0.0027421240951925334,False,True,True,0.0006855310237981334,0.0007429768243417511,0.0006855310237981334,0.0013710620475962667,0.0014859536486835022,0.0013710620475962667,0.25,0.5,True,core_point,True,469,604.9601094965369,True,,optimal,0.009223800152540207,33095.34711407771,optimal,0.011519599938765168,33095.34678302424,True,33095.34711407771,33095.34678302423,-129391.40993989579,32111.886929662083,1.248176342962632,True,,False,False,,component_disabled,0.00032993411004982775,0,,0.0,,False,,0,,False,,,,False,0.00015652094068102797,0.00015652094068102797,2,116680.73424928238,0.21132569992914796,116687.52465589382,116687.52465589382,117008.37614345615,117008.37614345615,0.0027421240951925334,0.0027421240951925334,0.0,0.0,108.84300029999577,-5.899022441684276,0.08047109706814423,116699.00008655246,32084.694955198494,32084.694955198494,84614.30513135396,33095.34711407772,33095.34711407772,33095.34711407772,33095.34711407772,optimal,optimal,0.0,0.0,33095.34711407772,33095.34711407772,True,0.0013710620475962667,0.0,optimal,33095.34711407772,33095.34711407772,0.09735170006752014,0.0,True,True,True,2,2,robust_dual_milp,robust_dual_milp,not_applicable,not_applicable,False,0.0,33095.34678302423,1010.6518278257354,1010.6518278257354,0.03053758084034141,[],0.0,0,0,0.47833696446029766,False,,scenario_enumeration,0.00032993411004982775,0,0.0,0.4155814665046054,False,False,0,False,False,,waiting_for_no_useful_primary_cut_patience,0,0,,,False,True,,,470,0,1,1,0,False,,470,"[[0, 6], [11, 0]]"
471,2,0.0006855310237981334,0.0006855310237981334,joint_error_budget,0.0027421240951925334,False,True,True,0.0006855310237981334,0.0006855310237981334,0.0006855310237981334,0.0013710620475962667,0.0013710620475962667,0.0013710620475962667,0.25,0.5,True,core_point,True,470,597.1399009147486,True,,optimal,0.009201500099152327,32450.52323389589,optimal,0.011383599834516644,32450.522909290656,True,32450.52323389589,32450.52290929068,-219884.15710321002,32067.46011382871,1.1458379745784812,True,,False,False,,component_disabled,0.00023041502877677446,0,,0.0,,False,,0,,False,,,,False,0.00010844830099961768,0.00010844830099961768,2,116690.5096680945,0.20360139990225434,116690.5096680945,116690.5096680945,117008.37614345615,117008.37614345615,0.0027166129967647096,0.0027166129967647096,2.9850122006755555,0.0,109.21375029999763,-5.899022441684276,0.0,116703.16592816068,32088.860796806675,32088.860796806675,84614.30513135402,32450.523233895903,32450.523233895903,32450.523233895903,32450.523233895903,optimal,optimal,0.0002861062736088709,0.0002861062736088709,32450.523233895903,32459.80753217501,True,0.0013710620475962667,0.0002861062736088709,optimal,32450.523233895903,32459.80753217501,0.14206489990465343,0.0,True,True,True,2,2,robust_dual_milp,robust_dual_milp,not_applicable,not_applicable,False,0.0,32450.52290929068,361.6621124840058,361.6621124840058,0.011145031884230773,[],0.0,0,0,0.47857714099081633,False,,scenario_enumeration,0.00032993411004982775,0,0.0,0.4154690163512449,False,False,0,False,False,,waiting_for_no_useful_primary_cut_patience,0,0,,,False,True,,,471,0,1,1,0,False,,471,"[[2, 7], [11, 0]]"
472,2,0.0006791532491911774,0.0006791532491911774,joint_error_budget,0.0027166129967647096,False,True,True,0.0006791532491911774,0.0006855310237981334,0.0006791532491911774,0.0013583064983823548,0.0013710620475962667,0.0013583064983823548,0.25,0.5,True,core_point,True,471,595.5271293834988,True,,optimal,0.0090811001136899,32432.219531927414,optimal,0.01108260010369122,32432.21920750522,True,32432.219531927425,32432.219207505215,-115768.76415336329,32272.553260777364,1.2787673643818525,True,,False,False,,component_disabled,0.00025598972561794705,0,,0.0,,False,,0,,False,,,,False,0.00011784170946047802,0.00011784170946047802,2,116690.5096680945,0.23017179989255965,116690.5096680945,116690.5096680945,117008.37614345615,117008.37614345615,0.0027166129967647096,0.0027166129967647096,0.0,0.0,109.56299840006977,-5.908369396384755,0.00934695470047915,116704.262297865,32089.95716651105,32089.95716651105,84614.30513135396,32432.219531927425,32432.219531927425,32432.219531927425,32432.219531927425,optimal,optimal,0.0,0.0,32432.219531927425,32432.219531927425,True,0.0013583064983823548,0.0,optimal,32432.219531927425,32432.219531927425,0.09510379983112216,0.0,True,True,True,2,2,robust_dual_milp,robust_dual_milp,not_applicable,not_applicable,False,0.0,32432.219207505215,342.26204099416645,342.26204099416645,0.010553148978314835,[],0.0,0,0,0.47915246442716364,False,,scenario_enumeration,0.00025598972561794705,0,0.0,0.41501149627738504,False,False,0,False,False,,waiting_for_no_useful_primary_cut_patience,0,0,,,False,True,,,472,0,1,1,0,False,,472,"[[7, 1], [11, 0]]"
473,2,0.0006791532491911774,0.0006791532491911774,joint_error_budget,0.0027166129967647096,False,True,True,0.0006791532491911774,0.0006791532491911774,0.0006791532491911774,0.0013583064983823548,0.0013583064983823548,0.0013583064983823548,0.25,0.5,True,core_point,True,472,280.66623700018164,True,,optimal,0.010469800094142556,32435.70959820198,optimal,0.011665600119158626,32435.709273744884,True,32435.709598201953,32435.709273744884,-5185.943390576736,32311.6242742053,1.1604977622470292,True,,False,False,,component_disabled,0.00025598972561794705,0,,0.0,,False,,0,,False,,,,False,0.00011613249559430428,0.00011613249559430428,2,116690.75413974421,0.2692947001196444,116690.75413974421,116690.75413974421,117008.37614345615,117008.37614345615,0.0027145236450638334,0.0027145236450638334,0.24447164971206803,0.0,109.95084649999626,-5.908369396384755,0.0,116704.30730219782,32090.002170843865,32090.002170843865,84614.30513135395,32435.70959820195,32435.70959820195,32435.70959820195,32435.70959820195,optimal,optimal,0.0,0.0,32435.70959820195,32435.70959820195,True,0.0013583064983823548,0.0,optimal,32435.70959820195,32435.70959820195,0.0923132998868823,0.0,True,True,True,2,2,robust_dual_milp,robust_dual_milp,not_applicable,not_applicable,False,0.0,32435.709273744884,345.7071029010185,345.7071029010185,0.010658225475613431,[],0.0,0,0,0.4799117988641651,False,,scenario_enumeration,0.00025598972561794705,0,0.0,0.4143958037008297,False,False,0,False,False,,waiting_for_no_useful_primary_cut_patience,0,0,,,False,True,,,473,0,1,1,0,False,,473,"[[7, 1], [11, 0]]"
474,2,0.0006786309112659584,0.0006786309112659584,joint_error_budget,0.0027145236450638334,False,True,True,0.0006786309112659584,0.0006791532491911774,0.0006786309112659584,0.0013572618225319167,0.0013583064983823548,0.0013572618225319167,0.25,0.5,True,core_point,True,473,524.3656283634407,True,,optimal,0.009279199875891209,32438.417770168093,optimal,0.011221799999475479,32438.417445683914,True,32438.417770168002,32438.41744568391,-79938.66446924533,32235.22196154682,1.4032494435023821,True,,False,False,,component_disabled,2.7675576134507813e-05,0,,0.0,,False,,0,,False,,,,False,0.00012195082035996027,0.00012195082035996027,2,116690.75413974421,0.22872749995440245,116690.75413974421,116690.75413974421,117008.37614345615,117008.37614345615,0.0027145236450638334,0.0027145236450638334,0.0,0.0,110.33518270007335,-5.909138794005082,0.0007693976203266307,116704.98640857683,32090.681277222873,32090.681277222873,84614.30513135398,32438.417770168,32438.417770168,32438.417770168,32438.417770168,optimal,optimal,0.0,0.0,32438.417770168,32438.417770168,True,0.0013572618225319167,0.0,optimal,32438.417770168,32438.417770168,0.12907800008542836,0.0,True,True,True,2,2,robust_dual_milp,robust_dual_milp,not_applicable,not_applicable,False,0.0,32438.41744568391,347.73616846103687,347.73616846103687,0.010719886968693809,[],0.0,0,0,0.4803127812002505,False,,scenario_enumeration,0.00025808422804261084,0,0.0,0.414113861302276,False,False,0,False,False,,waiting_for_no_useful_primary_cut_patience,0,0,,,False,True,,,474,0,1,1,0,False,,474,"[[7, 1], [11, 0]]"
475,2,0.0006786309112659584,0.0006786309112659584,joint_error_budget,0.0027145236450638334,False,True,True,0.0006786309112659584,0.0006786309112659584,0.0006786309112659584,0.0013572618225319167,0.0013572618225319167,0.0013572618225319167,0.25,0.5,True,core_point,True,474,485.9887464618156,True,,optimal,0.009416900109499693,32447.634942728768,optimal,0.011342599987983704,32447.634618152417,True,32447.63494272885,32447.634618152428,-8460.167905735027,32079.816440619063,1.2637224536928107,True,,False,False,,component_disabled,2.7675576134507813e-05,0,,0.0,,False,,0,,False,,,,False,0.00015679058291352587,0.00015679058291352587,2,116687.39581258343,0.24626380018889904,116690.75413974421,116690.75413974421,117008.37614345615,117008.37614345615,0.0027145236450638334,0.0027145236450638334,0.0,0.0,110.71479970007204,-5.909138794005082,0.0,116705.69416640111,32091.38903504716,32091.38903504716,84614.30513135396,32447.63494272888,32447.63494272888,32447.63494272888,32447.63494272888,optimal,optimal,0.0,0.0,32447.63494272888,32447.63494272888,True,0.0013572618225319167,0.0,optimal,32447.63494272888,32447.63494272888,0.10908910003490746,0.0,True,True,True,2,2,robust_dual_milp,robust_dual_milp,not_applicable,not_applicable,False,0.0,32447.634618152428,356.24558310526845,356.24558310526845,0.010979092537795382,[],0.0,0,0,0.4808903369448281,False,,scenario_enumeration,2.7675576134507813e-05,0,0.0,0.41368067657819757,False,False,0,False,False,,waiting_for_no_useful_primary_cut_patience,0,0,,,False,True,,,475,0,1,1,0,False,,475,"[[2, 7], [11, 0]]"
476,2,0.0006786309112659584,0.0006786309112659584,joint_error_budget,0.0027145236450638334,False,True,True,0.0006786309112659584,0.0006786309112659584,0.0006786309112659584,0.0013572618225319167,0.0013572618225319167,0.0013572618225319167,0.25,0.5,True,core_point,True,475,412.15667180406285,True,,optimal,0.009319699835032225,32455.369568510054,optimal,0.010917599778622389,32455.36924385636,True,32455.369568510097,32455.369243856374,-69870.58283374229,32179.584461851657,1.4605598401608197,True,,False,False,,component_disabled,2.095038733054193e-06,0,,0.0,,False,,0,,False,,,,False,0.00016790383249087198,0.00016790383249087198,2,116686.90295389845,0.2719574000220746,116690.75413974421,116690.75413974421,117008.37614345615,117008.37614345615,0.0027145236450638334,0.0027145236450638334,0.0,0.0,111.10825600009412,-5.909138794005082,0.0,116706.49842226013,32092.193290906154,32092.193290906154,84614.30513135398,32455.369568510116,32455.369568510116,32455.369568510116,32455.369568510116,optimal,optimal,0.0,0.0,32455.369568510116,32455.369568510116,True,0.0013572618225319167,0.0,optimal,32455.369568510116,32455.369568510116,0.09741940000094473,0.0,True,True,True,2,2,robust_dual_milp,robust_dual_milp,not_applicable,not_applicable,False,0.0,32455.369243856374,363.17595295021965,363.17595295021965,0.01119001143451686,[],0.0,0,0,0.481634971086229,False,,scenario_enumeration,2.7675576134507813e-05,0,0.0,0.41309045776561176,False,False,0,False,False,,waiting_for_no_useful_primary_cut_patience,0,0,,,False,True,,,476,0,1,1,0,False,,476,"[[2, 7], [11, 0]]"
477,2,0.0006786309112659584,0.0006786309112659584,joint_error_budget,0.0027145236450638334,False,True,True,0.0006786309112659584,0.0006786309112659584,0.0006786309112659584,0.0013572618225319167,0.0013572618225319167,0.0013572618225319167,0.25,0.5,True,core_point,True,476,239.38082558600874,True,,optimal,0.009382199961692095,32428.232105294708,optimal,0.010893699945881963,32428.23178091239,True,32428.23210529468,32428.231780912378,-17132.830625812785,32304.032214653038,1.530361984286326,True,,False,False,,component_disabled,2.095038733054193e-06,0,,0.0,,False,,0,,False,,,,False,8.003228002794791e-05,8.003228002794791e-05,2,116697.48643027933,0.25322240008972585,116697.48643027933,116697.48643027933,117008.37614345615,117008.37614345615,0.0026569868194363804,0.0026569868194363804,6.7322905351174995,0.0,111.48466520011425,-5.909138794005082,0.0,116706.82674371845,32092.521612364486,32092.521612364486,84614.30513135398,32428.232105294694,32428.232105294694,32428.232105294694,32428.232105294694,optimal,optimal,0.0,0.0,32428.232105294694,32428.232105294694,True,0.0013572618225319167,0.0,optimal,32428.232105294694,32428.232105294694,0.09907720005139709,0.0,True,True,True,2,2,robust_dual_milp,robust_dual_milp,not_applicable,not_applicable,False,0.0,32428.231780912378,335.71016854789195,335.71016854789195,0.010352404374557811,[],0.0,0,0,0.48228014573035927,False,,scenario_enumeration,2.095038733054193e-06,0,0.0,0.4125843314006578,False,False,0,False,False,,waiting_for_no_useful_primary_cut_patience,0,0,,,False,True,,,477,0,1,1,0,False,,477,"[[2, 7], [11, 0]]"
478,2,0.0006642467048590951,0.0006642467048590951,joint_error_budget,0.0026569868194363804,False,True,True,0.0006642467048590951,0.0006786309112659584,0.0006642467048590951,0.0013284934097181902,0.0013572618225319167,0.0013284934097181902,0.25,0.5,True,core_point,True,477,438.96331674080676,True,,optimal,0.009058899944648147,32464.952116769007,optimal,0.011121199931949377,32464.951792019485,True,32464.95211676901,32464.951792019478,-109054.64993955259,32178.46064997636,1.2950672957807157,True,,False,False,,component_disabled,5.7690107482646533e-05,0,,0.0,,False,,0,,False,,,,False,8.50390524731027e-05,8.50390524731027e-05,2,116697.48643027933,0.24297460005618632,116697.48643027933,116697.48643027933,117008.37614345615,117008.37614345615,0.0026569868194363804,0.0026569868194363804,0.0,0.0,111.85377990012057,-5.930562572910637,0.021423778905555736,116707.41111793739,32093.1059865834,32093.1059865834,84614.30513135399,32464.952116769025,32464.952116769025,32464.952116769025,32464.952116769025,optimal,optimal,0.0,0.0,32464.952116769025,32464.952116769025,True,0.0013284934097181902,0.0,optimal,32464.952116769025,32464.952116769025,0.10229670000262558,0.0,True,True,True,2,2,robust_dual_milp,robust_dual_milp,not_applicable,not_applicable,False,0.0,32464.951792019478,371.8458054360781,371.8458054360781,0.011453761207416457,[],0.0,0,0,0.4828609911011818,False,,scenario_enumeration,5.9785025352691034e-05,0,0.0,0.412137003823215,False,False,0,False,False,,waiting_for_no_useful_primary_cut_patience,0,0,,,False,True,,,478,0,1,1,0,False,,478,"[[2, 7], [11, 0]]"
479,2,0.0006642467048590951,0.0006642467048590951,joint_error_budget,0.0026569868194363804,False,True,True,0.0006642467048590951,0.0006642467048590951,0.0006642467048590951,0.0013284934097181902,0.0013284934097181902,0.0013284934097181902,0.25,0.5,True,core_point,True,478,477.79281832239263,True,,optimal,0.009485800052061677,32451.532222822454,optimal,0.011500000022351742,32451.531898207133,True,32451.532222822512,32451.531898207148,-67412.99289816298,32075.1706937289,1.4758010186876447,True,,False,False,,component_disabled,5.7690107482646533e-05,0,,0.0,,False,,0,,False,,,,False,0.00020429683257245276,0.00020429683257245276,2,116685.29659690424,0.23488450003787875,116697.48643027933,116697.48643027933,117008.37614345615,117008.37614345615,0.0026569868194363804,0.0026569868194363804,0.0,0.0,112.20574250002392,-5.930562572910637,0.0,116709.13990451899,32094.834773165014,32094.834773165014,84614.30513135396,32451.532222822505,32451.532222822505,32451.532222822505,32451.532222822505,optimal,optimal,0.0,0.0,32451.532222822505,32451.532222822505,True,0.0013284934097181902,0.0,optimal,32451.532222822505,32451.532222822505,0.09031630004756153,0.0,True,True,True,2,2,robust_dual_milp,robust_dual_milp,not_applicable,not_applicable,False,0.0,32451.531898207148,356.69712504213385,356.69712504213385,0.010991688348057317,[],0.0,0,0,0.4834396619920777,False,,scenario_enumeration,5.7690107482646533e-05,0,0.0,0.4116522505112659,False,False,0,False,False,,waiting_for_no_useful_primary_cut_patience,0,0,,,False,True,,,479,0,1,1,0,False,,479,"[[2, 7], [11, 0]]"
480,2,0.0006642467048590951,0.0006642467048590951,joint_error_budget,0.0026569868194363804,False,True,True,0.0006642467048590951,0.0006642467048590951,0.0006642467048590951,0.0013284934097181902,0.0013284934097181902,0.0013284934097181902,0.25,0.5,True,core_point,True,479,411.52295488615226,True,,optimal,0.00937399989925325,32417.389523400172,optimal,0.010853199986740947,32417.389199126275,True,32417.38952340043,32417.38919912625,-12718.524551855895,32239.30274631825,1.3945037103294164,True,,False,False,,component_disabled,5.7690107482646533e-05,0,,0.0,,False,,0,,False,,,,False,0.00020734535465714849,0.00020734535465714849,2,116685.29659690424,0.25464659999124706,116697.48643027933,116697.48643027933,117008.37614345615,117008.37614345615,0.0026569868194363804,0.0026569868194363804,0.0,0.0,112.57390670012683,-5.930562572910637,0.0,116709.49576869626,32095.190637342315,32095.190637342315,84614.30513135396,32417.389523400467,32417.389523400467,32417.389523400467,32417.389523400467,optimal,optimal,0.0,0.0,32417.389523400467,32417.389523400467,True,0.0013284934097181902,0.0,optimal,32417.389523400467,32417.389523400467,0.08937530010007322,0.0,True,True,True,2,2,robust_dual_milp,robust_dual_milp,not_applicable,not_applicable,False,0.0,32417.38919912625,322.19856178393457,322.19856178393457,0.00993906572194342,[],0.0,0,0,0.48412059658515555,False,,scenario_enumeration,5.7690107482646533e-05,0,0.0,0.41109645178487,False,False,0,False,False,,waiting_for_no_useful_primary_cut_patience,0,0,,,False,True,,,480,0,1,1,0,False,,480,"[[0, 6], [11, 0]]"
481,2,0.0006642467048590951,0.0006642467048590951,joint_error_budget,0.0026569868194363804,False,True,True,0.0006642467048590951,0.0006642467048590951,0.0006642467048590951,0.0013284934097181902,0.0013284934097181902,0.0013284934097181902,0.25,0.5,True,core_point,True,480,485.8188173902795,True,,optimal,0.009320999961346388,32501.860180209278,optimal,0.01139510003849864,32501.859855090675,True,32501.86018020926,32501.85985509069,-115148.87667806979,32147.52489367401,1.2791822709964529,True,,False,False,,component_disabled,5.7690107482646533e-05,0,,0.0,,False,,0,,False,,,,False,0.00014501644664089949,0.00014501644664089949,2,116693.09983355024,0.23932399996556342,116697.48643027933,116697.48643027933,117008.37614345615,117008.37614345615,0.0026569868194363804,0.0026569868194363804,0.0,0.0,112.94208840001374,-5.930562572910637,0.0,116710.02470662056,32095.719575266558,32095.719575266558,84614.305131354,32501.86018020925,32501.86018020925,32501.86018020925,32501.86018020925,optimal,optimal,0.0,0.0,32501.86018020925,32501.86018020925,True,0.0013284934097181902,0.0,optimal,32501.86018020925,32501.86018020925,0.10420390008948743,0.0,True,True,True,2,2,robust_dual_milp,robust_dual_milp,not_applicable,not_applicable,False,0.0,32501.85985509069,406.14027982413245,406.14027982413245,0.012495908899826226,[],0.0,0,0,0.48466158962837963,False,,scenario_enumeration,5.7690107482646533e-05,0,0.0,0.4106815700687142,False,False,0,False,False,,waiting_for_no_useful_primary_cut_patience,0,0,,,False,True,,,481,0,1,1,0,False,,481,"[[7, 1], [11, 0]]"
482,2,0.0006642467048590951,0.0006642467048590951,joint_error_budget,0.0026569868194363804,False,True,True,0.0006642467048590951,0.0006642467048590951,0.0006642467048590951,0.0013284934097181902,0.0013284934097181902,0.0013284934097181902,0.25,0.5,True,core_point,True,481,211.6007050071332,True,,optimal,0.009309099987149239,32478.279924597922,optimal,0.010504200123250484,32478.279599715122,True,32478.27992459794,32478.27959971514,-82850.40393785504,32335.71426140124,1.3902903634079542,True,,False,False,,component_disabled,0.0,0,,0.0,,False,,0,,False,,,,False,0.00016816992514155326,0.00016816992514155326,2,116690.59105083204,0.2907511000521481,116697.48643027933,116697.48643027933,117008.37614345615,117008.37614345615,0.0026569868194363804,0.0026569868194363804,0.0,0.0,113.38376029999927,-5.930562572910637,0.0,116710.2181994899,32095.913068135913,32095.913068135913,84614.30513135398,32478.279924597933,32478.279924597933,32478.279924597933,32478.279924597933,optimal,optimal,0.0,0.0,32478.279924597933,32478.279924597933,True,0.0013284934097181902,0.0,optimal,32478.279924597933,32478.279924597933,0.12712119985371828,0.0,True,True,True,2,2,robust_dual_milp,robust_dual_milp,not_applicable,not_applicable,False,0.0,32478.27959971514,382.36653157922774,382.36653157922774,0.011772992174825091,[],0.0,0,0,0.4853378068034622,False,,scenario_enumeration,5.7690107482646533e-05,0,0.0,0.4101990724260445,False,False,0,False,False,,waiting_for_no_useful_primary_cut_patience,0,0,,,False,True,,,482,0,1,1,0,False,,482,"[[7, 1], [11, 0]]"
483,2,0.0006642467048590951,0.0006642467048590951,joint_error_budget,0.0026569868194363804,False,True,True,0.0006642467048590951,0.0006642467048590951,0.0006642467048590951,0.0013284934097181902,0.0013284934097181902,0.0013284934097181902,0.25,0.5,True,core_point,True,482,508.51953348563285,True,,optimal,0.009064699988812208,32459.714018268653,optimal,0.011125300079584122,32459.713693571513,True,32459.714018268656,32459.71369357151,-16153.678663409082,32008.0512592952,1.5046754809453768,True,,False,False,,component_disabled,0.0,0,,0.0,,False,,0,,False,,,,False,0.00017368275961043912,0.00017368275961043912,2,116691.32407672978,0.24802529998123646,116697.48643027933,116697.48643027933,117008.37614345615,117008.37614345615,0.0026569868194363804,0.0026569868194363804,0.0,0.0,113.74639130011201,-5.930562572910637,0.0,116711.5948686051,32097.2897372511,32097.2897372511,84614.305131354,32459.714018268656,32459.714018268656,32459.714018268656,32459.714018268656,optimal,optimal,0.0,0.0,32459.714018268656,32459.714018268656,True,0.0013284934097181902,0.0,optimal,32459.714018268656,32459.714018268656,0.09087610011920333,0.0,True,True,True,2,2,robust_dual_milp,robust_dual_milp,not_applicable,not_applicable,False,0.0,32459.71369357151,362.42395632041007,362.42395632041007,0.011165346673781242,[],0.0,0,0,0.48597102136532355,False,,scenario_enumeration,0.0,0,0.0,0.4096910152954074,False,False,0,False,False,,waiting_for_no_useful_primary_cut_patience,0,0,,,False,True,,,483,0,1,1,0,False,,483,"[[2, 7], [11, 0]]"
484,2,0.0006642467048590951,0.0006642467048590951,joint_error_budget,0.0026569868194363804,False,True,True,0.0006642467048590951,0.0006642467048590951,0.0006642467048590951,0.0013284934097181902,0.0013284934097181902,0.0013284934097181902,0.25,0.5,True,core_point,True,483,370.1711314431721,True,,optimal,0.009248699992895126,32489.24904741462,optimal,0.011529700132086873,32489.24872242213,True,32489.249047414633,32489.24872242214,2288.6716401912563,32193.435772656987,0.9289087484680617,True,,False,False,,component_disabled,0.0,0,,0.0,,False,,0,,False,,,,False,0.00018050424934577388,0.00018050424934577388,2,116691.32407672978,0.24677450000308454,116697.48643027933,116697.48643027933,117008.37614345615,117008.37614345615,0.0026569868194363804,0.0026569868194363804,0.0,0.0,114.14979070005938,-5.930562572910637,0.0,116712.39115928534,32098.08602793136,32098.08602793136,84614.30513135399,32489.249047414647,32489.249047414647,32489.249047414647,32489.249047414647,optimal,optimal,0.0,0.0,32489.249047414647,32489.249047414647,True,0.0013284934097181902,0.0,optimal,32489.249047414647,32489.249047414647,0.12930610007606447,0.0,True,True,True,2,2,robust_dual_milp,robust_dual_milp,not_applicable,not_applicable,False,0.0,32489.24872242214,391.16269449078027,391.16269449078027,0.012039758069900309,[],0.0,0,0,0.4864157290664741,False,,scenario_enumeration,0.0,0,0.0,0.4093799293772076,False,False,0,False,False,,waiting_for_no_useful_primary_cut_patience,0,0,,,False,True,,,484,0,1,1,0,False,,484,"[[2, 7], [11, 0]]"
485,2,0.0006642467048590951,0.0006642467048590951,joint_error_budget,0.0026569868194363804,False,True,True,0.0006642467048590951,0.0006642467048590951,0.0006642467048590951,0.0013284934097181902,0.0013284934097181902,0.0013284934097181902,0.25,0.5,True,core_point,True,484,425.4394225867981,True,,optimal,0.008873799815773964,32471.58884863803,optimal,0.010878299828618765,32471.58852382214,True,32471.588848638,32471.588523822167,-73474.83978245727,32197.505374802975,1.4382113043067892,True,,False,False,,component_disabled,0.0,0,,0.0,,False,,0,,False,,,,False,0.00016024570288657465,0.00016024570288657465,2,116695.85433859882,0.2595580001361668,116697.48643027933,116697.48643027933,117008.37614345615,117008.37614345615,0.0026569868194363804,0.0026569868194363804,0.0,0.0,114.57841960014775,-5.930562572910637,0.0,116714.55734487764,32100.25221352365,32100.25221352365,84614.305131354,32471.58884863803,32471.58884863803,32471.58884863803,32471.58884863803,optimal,optimal,0.0,0.0,32471.58884863803,32471.58884863803,True,0.0013284934097181902,0.0,optimal,32471.58884863803,32471.58884863803,0.14585920004174113,0.0,True,True,True,2,2,robust_dual_milp,robust_dual_milp,not_applicable,not_applicable,False,0.0,32471.588523822167,371.33631029851676,371.33631029851676,0.011435729731118418,[],0.0,0,0,0.48686117346631685,False,,scenario_enumeration,0.0,0,0.0,0.4091162082575443,False,False,0,False,False,,waiting_for_no_useful_primary_cut_patience,0,0,,,False,True,,,485,0,1,1,0,False,,485,"[[2, 7], [11, 0]]"
