actual_price_of_fairness,actual_robust_cost,algorithm_runtime,cut_count,iterations,minimum_weighted_mean_fill_rate,objective_t,penalized_runtime_par2,post_evaluation_wall_runtime,rho,robust_minimum_fill_rate,scale,scenario_count,scientific_status,seed,total_wall_runtime,wgap,wminfr,wwd
0.023385338995279614,25538.050492301154,74.61079600010999,8,9,0.9943349714638199,0.005665028536180075,74.61079600010999,32.33244319935329,0.025,0.9943349714638199,large,21,certified_robust_optimal,178,128.14183599920943,0.005665028536180117,0.9943349714638198,0.005238215686427572
0.025000000000000355,48259.20674419767,51.070200299844146,4,5,0.811590691996959,0.18840930800304095,51.070200299844146,35.13900619978085,0.025,0.8115906919969591,large,17,certified_robust_optimal,179,109.75863889884204,0.07355429456266716,0.8115906919969584,0.01000335878080072
0.04914681762088979,26796.271229035818,35.28059159987606,3,4,0.9637855150233351,0.03621448497666486,35.28059159987606,31.697902099695057,0.05,0.9637855150233351,large,16,certified_robust_optimal,170,91.89513039891608,0.03621448497666491,0.9637855150233351,0.011383615466284192
0.049992987652753174,30847.88342173574,29.062795199919492,2,3,0.8970843363253211,0.10291566367467887,29.062795199919492,32.374264599289745,0.05,0.8970843363253211,large,15,certified_robust_optimal,171,82.7362180983182,0.10291566367467886,0.897084336325321,0.010065382573020587
0.050000000000000044,53528.1198143503,68.21175040001981,5,6,0.7951244737127523,0.20487552628724778,68.21175040001981,32.85824679979123,0.05,0.7951244737127522,large,18,certified_robust_optimal,172,122.09585439809598,0.05586842313493268,0.7951244737127519,0.009316896836458866
0.04997792546878577,29987.76375462214,46.04204250010662,4,5,0.9335510340920197,0.06644896590798026,46.04204250010662,32.65145380049944,0.05,0.9335510340920198,large,17,certified_robust_optimal,173,99.87218650151044,0.06644896590798022,0.9335510340920191,0.010795359612352118
0.050000000000000266,35585.71703382461,76.59994059987366,6,7,0.8776397041857047,0.12236029581429532,76.59994059987366,32.871077101211995,0.05,0.8776397041857047,large,19,certified_robust_optimal,174,130.84511240245774,0.10565415763387942,0.8776397041857045,0.01101622852238826
0.027557656979116496,25250.512976877035,91.15965620009229,9,10,0.9909810854944351,0.00901891450556487,91.15965620009229,33.00981899932958,0.05,0.9909810854944351,large,22,certified_robust_optimal,175,147.41985029680654,0.009018914505564912,0.9909810854944351,0.008268414074205643
0.025103433687286625,24887.094666778492,88.67381469998509,8,9,0.9896933546673481,0.01030664533265184,88.67381469998509,32.90689279907383,0.05,0.9896933546673482,large,21,certified_robust_optimal,176,143.9912209007889,0.010306645332651798,0.989693354667348,0.009433369830331717
0.02319631973847991,24141.238725162697,58.71007840009406,8,9,1.0,0.0,58.71007840009406,32.10865409951657,0.05,1.0,large,21,certified_robust_optimal,177,115.16490719863214,0.0,1.0,0.0
0.028924988606110924,25676.28957593895,72.67283169995062,8,9,0.9943349714638199,0.005665028536180066,72.67283169995062,32.854402899276465,0.05,0.9943349714638199,large,21,certified_robust_optimal,178,127.01557969814166,0.005665028536180117,0.9943349714638198,0.005238215686427572
0.05000000000000071,49436.2605672269,50.25355329993181,4,5,0.8138508322825575,0.18614916771744264,50.25355329993181,35.07628730358556,0.05,0.8138508322825574,large,17,certified_robust_optimal,179,107.30709260515869,0.07132267198321285,0.8138508322825573,0.01003121641198712
0.09976390215720232,28089.082781506433,34.872264500008896,3,4,0.9642119360155983,0.035788063984401756,34.872264500008896,31.98431099834852,0.1,0.9642119360155983,large,16,certified_robust_optimal,170,91.79553419793956,0.03578806398440171,0.9642119360155982,0.011388652077155448
0.10000000000000009,32317.046078341344,37.789214599877596,3,4,0.9026208841121968,0.09737911588780314,37.789214599877596,31.892337099881843,0.1,0.9026208841121969,large,16,certified_robust_optimal,171,91.07447460107505,0.0816273777848926,0.9026208841121962,0.009999753084112717
0.09999933041263653,56077.04376574543,74.42898079985753,6,7,0.7996773405875659,0.2003226594124341,74.42898079985753,32.63869999907911,0.1,0.7996773405875659,large,19,certified_robust_optimal,172,128.1709441023413,0.0675624610337503,0.7996773405875655,0.009370245201884786
0.09999999999999942,31416.41298349846,37.639381299959496,3,4,0.9347235006733374,0.06527649932666253,37.639381299959496,32.667802199721336,0.1,0.9347235006733374,large,16,certified_robust_optimal,173,92.67255620076321,0.06527649932666257,0.9347235006733374,0.010808917733886592
0.10000000000000031,37280.27498781626,47.120815800037235,4,5,0.8808376659315734,0.1191623340684265,47.120815800037235,32.457650899887085,0.1,0.8808376659315735,large,17,certified_robust_optimal,174,100.46259579830803,0.041209106005264395,0.880837665931573,0.011056369684222966
0.040418097576591316,25566.536822341404,82.15856650006026,9,10,0.9909810854944351,0.009018914505564869,82.15856650006026,33.718647298403084,0.1,0.9909810854944351,large,22,certified_robust_optimal,175,140.36754399677739,0.009018914505564912,0.9909810854944351,0.008268414074205643
0.029181263147858516,24986.094752511493,75.4135976000689,8,9,0.9896933546673482,0.010306645332651816,75.4135976000689,32.8611557004042,0.1,0.9896933546673482,large,21,certified_robust_optimal,176,129.47601470025256,0.010306645332651798,0.9896933546673481,0.009433369830331717
0.03793777104285523,24489.04773134173,58.32310329983011,8,9,1.0,0.0,58.32310329983011,31.957724299747497,0.1,1.0,large,21,certified_robust_optimal,177,111.32948550069705,0.0,1.0,0.0
0.041037026664568765,25978.539205394503,62.93190429988317,8,9,0.9943349714638199,0.005665028536180072,62.93190429988317,33.70194949931465,0.1,0.9943349714638199,large,21,certified_robust_optimal,178,121.09438089909963,0.005665028536180117,0.9943349714638198,0.005238215686427572
0.09999573533363337,51790.16742361125,37.912763700122014,3,4,0.817755653750689,0.18224434624931088,37.912763700122014,34.40672320011072,0.1,0.8177556537506891,large,16,certified_robust_optimal,179,93.89789630076848,0.09071116547127878,0.8177556537506885,0.009960055447426175
