case_id,depot_code,product_code,x_ij,inventory_cost_contribution,share_of_total_inventory_spending,input_sha256,git_commit,config_sha256,timestamp,solver_version
210202,90019100,BAC-O-4312,14.72931187409447,41.013026643139796,0.0005119547746599083,6792234516446485b95f4111f3826eb5d0cc03b440890a98b71207f50eb5524a,308adcb65957ec472646a83b02ba7ddd6fa89225,25a68b5450f8a92990beb694bb0fc751eac757e45d94f80aa0a6e31a37d3355b,2026-09-04T16:27:33+00:00,13.0.1
210202,90019100,BAC-O-4325,0.18672871465885632,0.9705484990951521,1.2115100464888094e-05,6792234516446485b95f4111f3826eb5d0cc03b440890a98b71207f50eb5524a,308adcb65957ec472646a83b02ba7ddd6fa89225,25a68b5450f8a92990beb694bb0fc751eac757e45d94f80aa0a6e31a37d3355b,2026-09-04T16:27:33+00:00,13.0.1
210202,90019100,BAC-O-6423,12.763541178735204,50.34753604061264,0.0006284749889987678,6792234516446485b95f4111f3826eb5d0cc03b440890a98b71207f50eb5524a,308adcb65957ec472646a83b02ba7ddd6fa89225,25a68b5450f8a92990beb694bb0fc751eac757e45d94f80aa0a6e31a37d3355b,2026-09-04T16:27:33+00:00,13.0.1
210202,90019100,BAC-O-6433,0.036893448740763155,0.09930368384663002,1.239581646313441e-06,6792234516446485b95f4111f3826eb5d0cc03b440890a98b71207f50eb5524a,308adcb65957ec472646a83b02ba7ddd6fa89225,25a68b5450f8a92990beb694bb0fc751eac757e45d94f80aa0a6e31a37d3355b,2026-09-04T16:27:33+00:00,13.0.1
210202,90019100,CON-S-0130,0.1000013492307367,0.7425299132158361,9.268804707009852e-06,6792234516446485b95f4111f3826eb5d0cc03b440890a98b71207f50eb5524a,308adcb65957ec472646a83b02ba7ddd6fa89225,25a68b5450f8a92990beb694bb0fc751eac757e45d94f80aa0a6e31a37d3355b,2026-09-04T16:27:33+00:00,13.0.1
210202,90019100,SLI---0770,0.10818088127327866,5.447137837795422,6.799518232474745e-05,6792234516446485b95f4111f3826eb5d0cc03b440890a98b71207f50eb5524a,308adcb65957ec472646a83b02ba7ddd6fa89225,25a68b5450f8a92990beb694bb0fc751eac757e45d94f80aa0a6e31a37d3355b,2026-09-04T16:27:33+00:00,13.0.1
210202,90019100,SLI---1200,8.24984542819577,354.9062582534135,0.0044302010444262005,6792234516446485b95f4111f3826eb5d0cc03b440890a98b71207f50eb5524a,308adcb65957ec472646a83b02ba7ddd6fa89225,25a68b5450f8a92990beb694bb0fc751eac757e45d94f80aa0a6e31a37d3355b,2026-09-04T16:27:33+00:00,13.0.1
210202,91017200,BAC---1041,37.89420337503919,399.19652369051494,0.00498306472500198,6792234516446485b95f4111f3826eb5d0cc03b440890a98b71207f50eb5524a,308adcb65957ec472646a83b02ba7ddd6fa89225,25a68b5450f8a92990beb694bb0fc751eac757e45d94f80aa0a6e31a37d3355b,2026-09-04T16:27:33+00:00,13.0.1
210202,91017200,BAC-O-4312,39.09800428199053,108.86642261483469,0.0013589507875817967,6792234516446485b95f4111f3826eb5d0cc03b440890a98b71207f50eb5524a,308adcb65957ec472646a83b02ba7ddd6fa89225,25a68b5450f8a92990beb694bb0fc751eac757e45d94f80aa0a6e31a37d3355b,2026-09-04T16:27:33+00:00,13.0.1
210202,91017200,BAC-O-4325,59.246642024500716,307.9426728682818,0.0038439670173140332,6792234516446485b95f4111f3826eb5d0cc03b440890a98b71207f50eb5524a,308adcb65957ec472646a83b02ba7ddd6fa89225,25a68b5450f8a92990beb694bb0fc751eac757e45d94f80aa0a6e31a37d3355b,2026-09-04T16:27:33+00:00,13.0.1
210202,91017200,BAC-O-6423,126.98191433576406,500.89755021728234,0.006252571766538542,6792234516446485b95f4111f3826eb5d0cc03b440890a98b71207f50eb5524a,308adcb65957ec472646a83b02ba7ddd6fa89225,25a68b5450f8a92990beb694bb0fc751eac757e45d94f80aa0a6e31a37d3355b,2026-09-04T16:27:33+00:00,13.0.1
210202,91017200,BAC-O-6433,123.4181417637245,332.1965429895439,0.004146721669405489,6792234516446485b95f4111f3826eb5d0cc03b440890a98b71207f50eb5524a,308adcb65957ec472646a83b02ba7ddd6fa89225,25a68b5450f8a92990beb694bb0fc751eac757e45d94f80aa0a6e31a37d3355b,2026-09-04T16:27:33+00:00,13.0.1
210202,91017200,CON-S-0130,76.83344524720755,570.5036169046739,0.007121445904893964,6792234516446485b95f4111f3826eb5d0cc03b440890a98b71207f50eb5524a,308adcb65957ec472646a83b02ba7ddd6fa89225,25a68b5450f8a92990beb694bb0fc751eac757e45d94f80aa0a6e31a37d3355b,2026-09-04T16:27:33+00:00,13.0.1
210202,91017200,SLI---0770,127.9763939757812,6443.884074202686,0.08043730222223977,6792234516446485b95f4111f3826eb5d0cc03b440890a98b71207f50eb5524a,308adcb65957ec472646a83b02ba7ddd6fa89225,25a68b5450f8a92990beb694bb0fc751eac757e45d94f80aa0a6e31a37d3355b,2026-09-04T16:27:33+00:00,13.0.1
210202,91017200,SLI---1200,28.044449904918945,1206.4651231540495,0.015059985346452953,6792234516446485b95f4111f3826eb5d0cc03b440890a98b71207f50eb5524a,308adcb65957ec472646a83b02ba7ddd6fa89225,25a68b5450f8a92990beb694bb0fc751eac757e45d94f80aa0a6e31a37d3355b,2026-09-04T16:27:33+00:00,13.0.1
