iteration,previous_iteration,elapsed_time,LB,UB,gap,master_runtime,cumulative_cuts,y_hamming,y_hamming_normalized,y_added,y_removed,y_exact_same,unique_y_patterns_to_date,y_pattern,x_l1,x_l2,x_normalized_l1,x_normalized_l2,x_rounded_hash,lb_improvement,gap_reduction,y_cycle_p2,x_cycle_p2,x_return_relative_l1_p2,y_cycle_p3,x_cycle_p3,x_return_relative_l1_p3,y_cycle_p4,x_cycle_p4,x_return_relative_l1_p4,y_cycle_p5,x_cycle_p5,x_return_relative_l1_p5
431,430,95.59784699999727,116649.02546129256,117012.49085137437,0.0031062101783942953,0.23814549995586276,431,0,0.0,0,0,True,22,111111111101011,3107.2643735885526,572.1229293646818,0.5382699602162911,0.5082960678439808,e994d9da04cfff04a3937aa639e6873fe2c80ad09d51be1b49afd572d815d4bd,0.0,0.0,False,False,0.5494120232774679,False,False,0.6088811347032317,False,False,0.8478113271264153,False,False,0.7984900981691255
432,431,95.99753699987195,116649.02546129256,117012.49085137437,0.0031062101783942953,0.254070500144735,432,0,0.0,0,0,True,22,111111111101011,3028.8499889835502,535.4528736319247,0.5246596616298814,0.502727108960653,2139e3df5a3e0ed00b3bf5794445699a017039767eb8bc1d38562bd9475db0e4,0.0,0.0,False,False,0.7887459829132686,False,False,0.8175876816303266,False,False,0.7160160324979635,False,False,0.6791526204978987
433,432,96.37690619984642,116649.02546129256,117012.49085137437,0.0031062101783942953,0.2626234001945704,433,0,0.0,0,0,True,22,111111111101011,3544.5419628523323,655.667245358289,0.6139314451637183,0.6352912409706323,7a3e46f8d4e0ed5ee95c7a80693db050c5ce751297c39e67841b68d31a55f083,0.0,0.0,False,False,0.8135867402753503,False,False,0.9253092193507761,False,False,0.9926996888905654,False,False,0.7797838690869945
434,433,96.75533339986578,116649.02546129256,117012.49085137437,0.0031062101783942953,0.2357072001323104,434,0,0.0,0,0,True,22,111111111101011,1087.3887688465184,223.7724673783671,0.18833663324687214,0.2064335902537262,fc889011a0ddac96564cb1af9f28911da49bec51416b4226e1dc68fdebea893f,0.0,0.0,False,False,0.6554450859717299,False,False,0.8124535323169114,False,False,0.9614402785577919,False,False,1.0315430357393525
435,434,97.11673809983768,116649.02546129256,117012.49085137437,0.0031062101783942953,0.23335570003837347,435,0,0.0,0,0,True,22,111111111101011,4732.900050176879,867.5840980078812,0.8198332175030267,0.7915517419360408,03eba1c5bc2b9ef8bae76c0266948daf043bdcfa71e8549f1613489c451215e0,0.0,0.0,False,False,0.7708333813099508,False,False,0.7495918218914533,False,False,0.7815952773845146,False,False,0.7931873375983025
436,435,97.5516662998125,116649.02546129256,117012.49085137437,0.0031062101783942953,0.24618729995563626,436,0,0.0,0,0,True,22,111111111101011,2809.1602125394757,541.9424939486834,0.4866548517416413,0.5021639987788019,8ce191c19bef1269e12a9e58fe1d060c65a6722ebb3bf62860c06231d665a13c,0.0,0.0,False,False,0.7740083673291818,False,False,0.6695552764483004,False,False,0.7087067085377821,False,False,0.7997075134571588
437,436,97.93823919980787,116649.02546129256,117012.49085137437,0.0031062101783942953,0.24468909995630383,437,0,0.0,0,0,True,22,111111111101011,3410.8000864991504,602.9416839668928,0.5908451898978815,0.567013066672157,b8d54650bb391fb5bd08f6b02dbf8a819fe1976567db8bb0c6a67b85d8f1f0da,0.0,0.0,False,False,0.6591242231040833,False,False,0.6653951076400277,False,False,0.6533093427927875,False,False,0.8260339988921709
438,437,98.31207189988345,116649.02546129256,117012.49085137437,0.0031062101783942953,0.2389720999635756,438,0,0.0,0,0,True,22,111111111101011,193.25757488638348,40.85377296175481,0.03347560287956772,0.03848037751499744,c8c83d94a3bc77afa9a8a737cf636ad1c8b035ca67bd9bb6a41006f197f0ed2b,0.0,0.0,False,False,0.6077338357350263,False,False,0.6704567319021643,False,False,0.6797455307205177,False,False,0.6650001741786443
439,438,98.69097729981877,116649.02546129256,117012.49085137437,0.0031062101783942953,0.2423202998470515,439,0,0.0,0,0,True,22,111111111101011,2873.740095669283,501.1064390054536,0.4977856298188529,0.47205053503093336,354504e73c19c3aa81b979b656029c01342d550b656bf18eb851d3f0c4ea8feb,0.0,0.0,False,False,0.48550511940312185,False,False,0.7085188687810086,False,False,0.7807252818514884,False,False,0.676285376974033
440,439,99.03987779980525,116649.02546129256,117012.49085137437,0.0031062101783942953,0.23080889997072518,440,0,0.0,0,0,True,22,111111111101011,4172.4940994285025,750.9460657322055,0.7227298599028054,0.7002239154587482,6328fa9f95f40caa75c9d22fdd2b57000795deb2f4b94632889fdf1be2415cca,0.0,0.0,False,False,0.5558465489877268,False,False,0.5409055376221061,False,False,0.7914921036237075,False,False,0.6596821248890822
441,440,99.40644559985958,116649.02546129256,117012.49085137437,0.0031062101783942953,0.2155108000151813,441,0,0.0,0,0,True,22,111111111101011,3469.2732914502203,636.8025045370478,0.6009496808653285,0.5934219741101812,4c614781cf2bb01d45edd206b02e5df3059c9fc7f65b1ae2bdd923affcb2c233,0.0,0.0,False,False,0.5751458851542741,False,False,0.4571365545704021,False,False,0.4536030163212601,False,False,0.5996339951358777
442,441,99.77247409988195,116649.02546129256,117012.49085137437,0.0031062101783942953,0.24299190007150173,442,0,0.0,0,0,True,22,111111111101011,2384.429382092371,454.0775525739304,0.4130389837222162,0.4376624080396865,c04d40efde03895d2eaefec25fb910810c917a1b24f8312b5df9f6d18ea0d1ac,0.0,0.0,False,False,0.5972742996114486,False,False,0.49694268924220325,False,False,0.5339681567749509,False,False,0.5312279413180181
443,442,100.13016089983284,116649.02546129256,117012.49085137437,0.0031062101783942953,0.23044779989868402,443,0,0.0,0,0,True,22,111111111101011,2634.415880781531,492.4716930724558,0.4563031948614504,0.4594968559429282,4f1505b0e4b74eb5ea23cb81d3edca1db3ca5a2c15fc42801382ec134287bcd1,0.0,0.0,False,False,0.4622340112588305,False,False,0.6909257026525751,False,False,0.6510114942523973,False,False,0.4646251767508646
444,443,100.53052399982698,116649.02546129256,117012.49085137437,0.0031062101783942953,0.2506099999882281,444,0,0.0,0,0,True,22,111111111101011,3369.6970954280023,637.0523521580302,0.5836492053249568,0.6045914703066072,7ac6af79f1eb68444a374e370cb102e8bd320c22d47fa7e36d48a95f04ffa2d9,0.0,0.0,False,False,0.45171317988538645,False,False,0.4922269369127946,False,False,0.5946779029718389,False,False,0.543151883296135
445,444,100.8775765998289,116649.02546129256,117012.49085137437,0.0031062101783942953,0.21981239994056523,445,0,0.0,0,0,True,22,111111111101011,2939.954889467167,495.0212668898463,0.5092194966879746,0.4767547881891934,92252272fa89c9d046b707083c3866342444f527a48945479999287e52db3655,0.0,0.0,False,False,0.5697952946782464,False,False,0.5338291496252718,False,False,0.531260176755948,False,False,0.6521260178272392
446,445,101.27356689982116,116649.02546129256,117012.49085137437,0.0031062101783942953,0.22453660005703568,446,0,0.0,0,0,True,22,111111111101011,2981.9203269798254,560.894587729332,0.5165151396331022,0.5390601618087222,6af6fd9ad5b27d2abf005d14451a87c7c9536a9674c335eb784addc464df8bb4,0.0,0.0,False,False,0.4276057216673191,False,False,0.6779493537851016,False,False,0.5318223075097935,False,False,0.6669344164923214
447,446,101.68482349999249,116649.02546129256,117012.49085137437,0.0031062101783942953,0.23273990000598133,447,0,0.0,0,0,True,22,111111111101011,3059.9850041285213,578.0599451300012,0.5300663011301905,0.5534957347263959,39941c9198e10c1f8b3fa69534187244e12a53faa16effb34b1d75a253cf10a0,0.0,0.0,False,False,0.6331156793495099,False,False,0.5785399311452996,False,False,0.8897856300635968,False,False,0.7205773360308869
448,447,102.09183159982786,116649.02546129256,117012.49085137437,0.0031062101783942953,0.2845010000746697,448,0,0.0,0,0,True,22,111111111101011,3487.1893211928814,607.0160990451081,0.604057701849891,0.562787573928181,574c267b7e755a916427ba7f28cc9b5da3bd51b93feb723f51ab4db3240e4319,0.0,0.0,False,False,0.5700580994902016,False,False,0.7367751479173723,False,False,0.6337978504839298,False,False,0.7513846334507011
449,448,102.46909649996087,116649.02546129256,117012.49085137437,0.0031062101783942953,0.2507956000044942,449,0,0.0,0,0,True,22,111111111101011,3215.705733049662,514.1945949023403,0.5570224401655783,0.5158413524872104,344f46843d5280fa85d5f74337008395ab0ff9819a24ab37622995d0a58a4bc7,0.0,0.0,False,False,0.7700376337164385,False,False,0.6639516439893437,False,False,0.6957573760266531,False,False,0.7136593432724865
450,449,102.84100759983994,116649.02546129256,117009.97415813961,0.0030847686228801362,0.23487409995868802,450,0,0.0,0,0,True,22,111111111101011,3127.534179164257,621.8906830702688,0.541755789341159,0.5967949224433969,bdf0f3f6b3a05d775352fa0fa56f582c7e17d07df55efbc14093454a6a43db39,0.0,2.144155551415906e-05,False,False,0.5398971995691318,False,False,0.745923287062922,False,False,0.48283497405108855,False,False,0.575125507987506
451,450,103.23087530001067,116649.02546129256,117009.97415813961,0.0030847686228801362,0.26849570008926094,451,0,0.0,0,0,True,22,111111111101011,3515.932441024598,599.4297761345438,0.6090383836575539,0.5811203144916367,ee324bb389667c88a589c6e70ef70eb81badcd0d7430800659204a9fcc28dbab,0.0,0.0,False,False,0.6759674733053898,False,False,0.5663474640341792,False,False,0.632483275539169,False,False,0.4723134773117987
452,451,103.58754729991779,116649.02546129256,117009.97415813961,0.0030847686228801362,0.2572571001946926,452,0,0.0,0,0,True,22,111111111101011,2867.5592752354632,520.6877769910329,0.4967306444028405,0.49767943257522224,be9bfcc831bb1f245ab70f3ad2ce2f553c157d5fde4897c23f9b85d4cab60595,0.0,0.0,False,False,0.5050891879954579,False,False,0.6993488570336777,False,False,0.568501082041736,False,False,0.803975933402161
453,452,103.9616111998912,116649.02546129256,117008.37614345615,0.0030711534849693677,0.24960109987296164,453,0,0.0,0,0,True,22,111111111101011,3059.72947598031,566.3052550041156,0.5299940138157326,0.5395394944273214,5d3495e5ec3ae4aae772b6bc86ef0f02f758f2f6f29a247d2358df3a8c563cad,0.0,1.361513791076855e-05,False,False,0.4314903946492473,False,False,0.5826812171328252,False,False,0.6403609785971693,False,False,0.49447901447587594
454,453,104.29778779996559,116649.02546129256,117008.37614345615,0.0030711534849693677,0.21868610009551048,454,0,0.0,0,0,True,22,111111111101011,564.7414605877605,107.51886429012806,0.09781754458140333,0.09962100547363704,83f5be47385c419eceb1454f50e755df76001e588e70bdfee1fefe4af3c363a2,0.0,0.0,False,False,0.5168533101887426,False,False,0.4756657574385146,False,False,0.5579803665743912,False,False,0.6560480318646122
455,454,104.73359859990887,116649.02546129256,117008.37614345615,0.0030711534849693677,0.27466619992628694,455,0,0.0,0,0,True,22,111111111101011,2876.7867566948426,510.2052883997827,0.49827952866389463,0.46504076216435497,0e47ff511ca50668e40bb067106b1f69db22a9aaebae092b076c542b55d8ac6f,0.0,0.0,False,False,0.4758883289184518,False,False,0.6238671940746245,False,False,0.5646381543859756,False,False,0.5978720937510393
456,455,105.17929589981213,116649.02546129256,117008.37614345615,0.0030711534849693677,0.2516491001006216,456,0,0.0,0,0,True,22,111111111101011,1266.9089949589643,222.67162283582994,0.2194419252429805,0.21056944391610352,2e33d049d3a71474524f704fe891346e4e01fb950b9cd464804e140b4e733e55,0.0,0.0,False,False,0.6145143425330447,False,False,0.5797279936468601,False,False,0.6733744162221257,False,False,0.609042158264934
457,456,105.5901347999461,116649.02546129256,117008.37614345615,0.0030711534849693677,0.2383675999008119,457,0,0.0,0,0,True,22,111111111101011,3257.3136124902676,530.6703988835176,0.5642060573200216,0.5052699514713851,54673e94423d298ad5ded1501030ddcdcfed479cbc229984cec7b4d35bb2584e,0.0,0.0,False,False,0.5776876114793428,False,False,0.650145833251569,False,False,0.6551472848619296,False,False,0.6152153900616356
458,457,106.07347219996154,116649.02546129256,117008.37614345615,0.0030711534849693677,0.29347610007971525,458,0,0.0,0,0,True,22,111111111101011,2631.4170156428345,482.534002618841,0.4558238790762818,0.47135592686913413,8e40884217381ce5a426b5e2aac0fd3016109e56c58328491204ff00c53dad0f,0.0,0.0,False,False,0.48392363811132805,False,False,0.5370433831771996,False,False,0.7605197146394038,False,False,0.7550286948529022
459,458,106.48979379981756,116649.02546129256,117008.37614345615,0.0030711534849693677,0.228548499988392,459,0,0.0,0,0,True,22,111111111101011,3391.9680160544794,605.4009415855052,0.5875848380719342,0.5813108469924657,b161c09bc0fb8fc26e5abe04a24fcc027074f9f4df0801832b95637073976bfb,0.0,0.0,False,False,0.4425803977925351,False,False,0.542405865288898,False,False,0.5182033373571028,False,False,0.5680729228650365
460,459,106.87792999995872,116649.02546129256,117008.37614345615,0.0030711534849693677,0.24046150012873113,460,0,0.0,0,0,True,22,111111111101011,3822.0079291131856,629.6312392147938,0.6619953520803217,0.6084617132799711,f3107ae9a5dbfe148928de68390a0725c7ac1959f25ae4518ad89047ff6b68e1,0.0,0.0,False,False,0.7455221924247956,False,False,0.5893842295563587,False,False,0.6347751214773254,False,False,0.5439069543399416
461,460,107.2944568998646,116649.02546129256,117008.37614345615,0.0030711534849693677,0.22665020008571446,461,0,0.0,0,0,True,22,111111111101011,97.93179680336145,20.947271566430484,0.01696119861911687,0.01934962127717408,a59e973a9d7115428761385b3779e2dc2daffe049da5a6ab01aeaaba842ceae3,0.0,0.0,False,False,0.6561170410788708,False,False,0.7425523558896359,False,False,0.5890960436392841,False,False,0.6298029091947985
462,461,107.67526289983653,116649.02546129256,117008.37614345615,0.0030711534849693677,0.22977179987356067,462,0,0.0,0,0,True,22,111111111101011,27.194071388779143,5.515360766901769,0.004709867251272016,0.0051073090575362075,c6dbaf5996887859c6c93fc9525138e0cb4f258b5b7cccba98d1761f1589a3f8,0.0,0.0,False,False,0.02095806506549132,False,False,0.6547710761684774,False,False,0.7426425777552516,False,False,0.5886259587565388
463,462,108.05005419999361,116649.02546129256,117008.37614345615,0.0030711534849693677,0.22652220004238188,463,0,0.0,0,0,True,22,111111111101011,27.604664231802317,5.487114368177832,0.004780979728595289,0.0050835134014080114,1ecebf1024426da23b59ea4beeeee20f31e6ab2c26d1179b01ef282f92590c7a,0.0,0.0,False,False,0.00043639907699674396,False,False,0.017397653008070557,False,False,0.656117041067713,False,False,0.742795658008868
464,463,108.43313209991902,116649.02546129256,117008.37614345615,0.0030711534849693677,0.2503545000217855,464,0,0.0,0,0,True,22,111111111101011,82.64153950839292,16.32261571879265,0.01431309283200788,0.015119218874227425,f263688c99949a8253fae5a5f5496cffd18d1eeba002639ce36600a52bb9bc3a,0.0,0.0,False,False,0.009804583096296738,False,False,0.014262915667268613,False,False,0.030052171547566352,False,False,0.6516873682397715
465,464,108.84039889997803,116649.02546129256,117008.37614345615,0.0030711534849693677,0.2388241000007838,465,0,0.0,0,0,True,22,111111111101011,310.6124547374395,63.99060150241958,0.053796918097467256,0.05933279423093367,54a86ed2b616711acd20984c0fec8199d265cca09f1a0b8d877bcabe98fac37b,0.0,0.0,False,False,0.06738965646465112,False,False,0.06281942379076699,False,False,0.0673394505074825,False,False,0.08316828677296838
466,465,109.23612589994445,116660.63809654235,117008.37614345615,0.0029719072973670045,0.24098620004951954,466,2,0.13333333333333333,1,1,False,22,111011111101111,4474.86029390814,826.4521242340311,0.7747253956409019,0.7699264747969641,bcce8953719d96de78767144f44b0388ee8efe4533baf79936a98d955cdbe464,11.612635249781306,9.924618760236321e-05,False,False,0.7657550136234059,False,False,0.7666519657585066,False,False,0.7666776510082577,False,False,0.7668950782276143
467,466,109.56956999981776,116660.63809654235,117008.37614345615,0.0029719072973670045,0.20756560005247593,467,0,0.0,0,0,True,22,111011111101111,647.07946098001,134.03404206833895,0.1119751920765692,0.1243502746770386,6bd02c328f5d27462b57c8c2cb07994e42f5753cdaf20276890305c6f6f067ce,0.0,0.0,False,False,0.8043364100974676,False,False,0.7914283718800333,False,False,0.7894495859291496,False,False,0.7903511615947132
468,467,109.90737919998355,116660.63809654235,117008.37614345615,0.0029719072973670045,0.21066860016435385,468,0,0.0,0,0,True,22,111011111101111,3629.269936960921,717.824862120193,0.6278343484993257,0.6505414674811059,3cd1fb805f97ce1aae22c27503485559f86a5ffa9583f3bcdaa757930283962f,0.0,0.0,False,False,0.6172952968667061,False,False,0.8743003154534814,False,False,0.8766206053630877,False,False,0.877560173557479
469,468,110.29241229989566,116687.52465589382,117008.37614345615,0.0027421240951925334,0.22648929990828037,469,0,0.0,0,0,True,22,111011111101111,4417.069911641405,820.444598496574,0.7641025744841522,0.680100026604686,5e440bdf63691d45762f0ba4d5cb9a9e353124ed65be7ea670f7bd6ee9d7e6d4,26.886559351478354,0.00022978320217447107,False,False,0.7296472271800246,False,False,0.6985799088824471,False,False,0.77224989970292,False,False,0.7632742493548106
470,469,110.61753629986197,116687.52465589382,117008.37614345615,0.0027421240951925334,0.2105943001806736,470,0,0.0,0,0,True,22,111011111101111,4013.8698513620757,749.7331742709064,0.6948190581556625,0.6679278475690674,1e695a7bd02eed5bbce9dafb69d7d6413abcf42cdffde8a6f104c21867e31a05,0.0,0.0,False,False,0.7377780610115964,False,False,0.6411732852984611,False,False,0.660147584887157,False,False,0.9359541563970413
471,470,111.00146960001439,116690.5096680945,117008.37614345615,0.0027166129967647096,0.20902259997092187,471,2,0.13333333333333333,1,1,False,22,111111111101011,4742.891573167243,762.3436545955769,0.821412197244901,0.6948882050290397,3d339031752b029934a1b243b36c241aafeb73b58d86cb8cb76d4e062b0c3a34,2.9850122006755555,2.5511098427823814e-05,False,False,0.7237934955429308,False,False,0.8105554221576137,False,False,0.7039525345755906,False,False,0.6903467819269627
472,471,111.36688909982331,116690.5096680945,117008.37614345615,0.0027166129967647096,0.2368124001659453,472,0,0.0,0,0,True,22,111111111101011,3091.615369275066,565.2183565708443,0.535456892893407,0.5224209190369635,2340840b891747dc7a66508312d3d6083fe68071c4928bfb561f910c3dfe42ba,0.0,0.0,False,False,0.8486256033919308,False,False,0.9239795466402618,False,False,1.0665601108050227,False,False,0.8887759587406197
473,472,111.76524339988828,116690.75413974421,117008.37614345615,0.0027145236450638334,0.27299019997008145,473,0,0.0,0,0,True,22,111111111101011,997.7376113728942,171.7700151262619,0.17279933102751802,0.16662728635401064,a169529cabe8f3ba49d5315635e7e872a86526a17f793a350d2d427cb939def0,0.24447164971206803,2.089351700876145e-06,False,False,0.5032322092122025,False,False,0.8256214971693108,False,False,0.9407305531160943,False,False,1.0296027992534926
474,473,112.14987399987876,116690.75413974421,117008.37614345615,0.0027145236450638334,0.24430300015956163,474,0,0.0,0,0,True,22,111111111101011,3025.798109094598,574.6704464378555,0.524040943252645,0.5704601171951288,c48840da1770daf034a4b17323e9bc889445dbac6d6336b283d181217b4bf0b9,0.0,0.0,False,False,0.5042425707645867,False,False,0.4872825762116306,False,False,0.9642171229556527,False,False,0.8887984882679226
475,474,112.54073499981314,116690.75413974421,117008.37614345615,0.0027145236450638334,0.2486140001565218,475,0,0.0,0,0,True,22,111111111101011,3006.7473707826425,590.9827783850451,0.5208015473169375,0.5588323664953478,062db33912ca9c7a4df33a3b87f161e136354af2fe34e5a3434210433bf3a374,0.0,0.0,False,False,0.5227816058942293,False,False,0.4620471543931458,False,False,0.6464870639680204,False,False,0.8541791392768829
476,475,112.9588615000248,116690.75413974421,117008.37614345615,0.0027145236450638334,0.26699539995752275,476,0,0.0,0,0,True,22,111111111101011,2604.714973227181,454.2505738293449,0.45116061762351756,0.46582790627886705,48bca11d4175e08bf56c018cdaf0a12b959e5d38c3680644bfbf837b60ea1a69,0.0,0.0,False,False,0.5324196053141926,False,False,0.5496703514847773,False,False,0.5821143453175827,False,False,0.6287976510498834
477,476,113.37229039985687,116697.48643027933,117008.37614345615,0.0026569868194363804,0.27997579984366894,477,0,0.0,0,0,True,22,111111111101011,918.3746317265579,175.01133207439668,0.15905936757905517,0.17856284260669392,c2d9378526d329bdfdb1ca20e648d4a868c296e956c7cf21dc44041d46f56210,6.7322905351174995,5.753682562745308e-05,False,False,0.44718412885865066,False,False,0.5567155262091281,False,False,0.5447738904315257,False,False,0.5363384732754914
478,477,113.74446179997176,116697.48643027933,117008.37614345615,0.0026569868194363804,0.23998240008950233,478,0,0.0,0,0,True,22,111111111101011,2700.631411901977,478.26308646658947,0.46777924278866834,0.49031188138347476,fdc137e02796d7043ed713b1a57d79a74677559bbbf499ec3689199bb0d29ed2,0.0,0.0,False,False,0.45511431100054733,False,False,0.5456521218004309,False,False,0.548913543231069,False,False,0.41894006364412373
479,478,114.08531019999646,116697.48643027933,117008.37614345615,0.0026569868194363804,0.2329351999796927,479,0,0.0,0,0,True,22,111111111101011,3132.9472920720464,560.7448952984923,0.5426648751974534,0.54763740485568,e177208411e05cb2d30104ad181de8263d95026e86fb99341c21dd089de45428,0.0,0.0,False,False,0.48874244013081086,False,False,0.580189736760212,False,False,0.399095927241094,False,False,0.642102705665332
480,479,114.47117209993303,116697.48643027933,117008.37614345615,0.0026569868194363804,0.268700199900195,480,0,0.0,0,0,True,22,111111111101011,2473.5438371967407,444.08849431578386,0.42845253167780495,0.4420422569611912,8d18f6be27c52c3db855eb0e1049d42e48edc779fda54f27e990740f5748f79e,0.0,0.0,False,False,0.5289102040685312,False,False,0.5503179228633227,False,False,0.5876377652313227,False,False,0.4115767056701366
481,480,114.85815580002964,116697.48643027933,117008.37614345615,0.0026569868194363804,0.2536577999126166,481,0,0.0,0,0,True,22,111111111101011,3061.908432535258,531.4754207813231,0.5303763240193241,0.5190776291000432,3d3deaf6e87a9344d20d2ca276c56c8754556d410bd97377bb49612518177bef,0.0,0.0,False,False,0.5816135338353533,False,False,0.5712290383787028,False,False,0.642873572113656,False,False,0.6254302970154982
482,481,115.29850969999097,116697.48643027933,117008.37614345615,0.0026569868194363804,0.28129179985262454,482,0,0.0,0,0,True,22,111111111101011,481.26469397139203,97.16918316158495,0.08335922229771194,0.0916304638239449,4682ef7399977c1c816a66f93f9689e9b6cb6ce50c616777d65e2a43f9f03c8e,0.0,0.0,False,False,0.4922963301493473,False,False,0.5385307837655604,False,False,0.5473304011923089,False,False,0.5943047249777631
483,482,115.65608069999143,116697.48643027933,117008.37614345615,0.0026569868194363804,0.24204169982112944,483,0,0.0,0,0,True,22,111111111101011,3002.841530482213,536.5116449820077,0.5201470955551096,0.5173361384421311,6d7d940628efe83b2d7f962b99f8531defadd2b8a4693f26c62c6d481cfd32b2,0.0,0.0,False,False,0.5558691313621631,False,False,0.6186350180556399,False,False,0.4565082260666767,False,False,0.6873838066682707
484,483,116.02398679987527,116697.48643027933,117008.37614345615,0.0026569868194363804,0.23308210005052388,484,0,0.0,0,0,True,22,111111111101011,1467.8910413601247,283.766235960045,0.2542880761470933,0.2785591903317674,09339c275e547978c24ebdf1d5169c7e0c14ebbbf5ca6ff48b9c5d02c5f7c849,0.0,0.0,False,False,0.6243866866644694,False,False,0.644019593340049,False,False,0.6317961888155584,False,False,0.5651020328658763
485,484,116.45978669985197,116697.48643027933,117008.37614345615,0.0026569868194363804,0.2549542998895049,485,0,0.0,0,0,True,22,111111111101011,2945.375831889625,532.6174963541686,0.5102614464379281,0.5018395248842549,350492cac3c15916159260cdd81bf5c41cd9af71b0c7a527cf9fa4e34106acce,0.0,0.0,False,False,0.4561668746791671,False,False,0.46317016429782804,False,False,0.4811833552611651,False,False,0.4103299310849087
486,485,116.90958929993212,116697.48643027933,117008.37614345615,0.0026569868194363804,0.26267499988898635,486,0,0.0,0,0,True,22,111111111101011,3045.74965354505,581.9457775286025,0.5276159886636086,0.563483067968354,895dc0f4a4bd3299c5316880b9c22fae170146456afc0351c6e6383236c929b6,0.0,0.0,False,False,0.6142557040580944,False,False,0.528660077521045,False,False,0.627289699621597,False,False,0.6215466664193076
487,486,117.30141469999216,116697.77027842896,117008.37614345615,0.002654560940546469,0.27482980000786483,487,0,0.0,0,0,True,22,111111111101011,2815.3116793353374,626.9917183890866,0.48767094322109567,0.5796340458251659,9fe2eff9394d61ec55fea839d3a549415f546521527aa28ff2bc5b86bf8d70a2,0.28384814962919336,2.4258788899112795e-06,False,False,0.4451259656187775,False,False,0.5271986407915676,False,False,0.5625794193677319,False,False,0.488245292247541
488,487,117.71814879984595,116715.44599410283,117008.37614345615,0.002503497262402573,0.2570811999030411,488,2,0.13333333333333333,1,1,False,22,111011111101111,4664.951600370342,793.3427284129843,0.8077045715554447,0.7420278993682845,51783233163b799cf7019eb1b5afe3cad496b7a8e9d4ea5ca7b0460397896348,17.675715673874947,0.00015106367814389596,False,False,0.9017902719923391,False,False,0.707060616763242,False,False,0.9015278368906499,False,False,0.9125072042344897
489,488,118.05305849993601,116716.39048631792,117008.37614345615,0.0024954252572503186,0.22794649982824922,489,2,0.13333333333333333,1,1,False,22,111111111101011,5107.819306846435,858.4882054504874,0.8843986708337092,0.7690816460682918,cfc6946b3ebd3a8a076db5c57c9ec3be2b1f4563a76888fe1f1c454ff6b74fd2,0.9444922150869388,8.072005152254518e-06,True,False,0.587578880192744,True,False,0.8520148613213445,True,False,0.7208139844987395,True,False,0.6374890336499142
490,489,118.47159229987301,116716.47934271194,117008.37614345615,0.0024946658552574613,0.2503030998632312,490,0,0.0,0,0,True,22,111111111101011,872.9627461234256,167.7524687876695,0.15122240022177197,0.14886949638825692,6af4f8ee64671962b49a843a353413e08cd97e7b5ec72d55dc9b1272f3e2cad5,0.08885639402433299,7.594019928573205e-07,False,False,0.8428277282944395,False,False,0.6191929959389393,False,False,0.844872668369245,False,False,0.6784762627250224
491,490,118.90744549990632,116717.55783861823,117008.37614345615,0.0024854486014006492,0.2723940999712795,491,0,0.0,0,0,True,22,111111111101011,3653.8784064754527,672.4678902333599,0.6329378848363421,0.6229273777429299,be7e2a2d3eebd93397b9ab481d0ff6aa0a7939bd594347e1481252aefd4fb343,1.0784959062875714,9.21725385681204e-06,False,False,0.6063038302257668,False,False,0.7569123662166451,False,False,0.6179821911467581,False,False,0.7911794689108559
492,491,119.3108369000256,116718.30150959174,117008.37614345615,0.0024790928942451805,0.23223299998790026,492,0,0.0,0,0,True,22,111111111101011,3644.2257458772115,677.8039910402,0.6312358267438558,0.6314998619405501,2cec1881f14a77df11f7dc4b5b65e336d803556b2fd3dae1600bace294341508,0.7436709735047771,6.35570715546872e-06,False,False,0.339936252390189,False,False,0.3997341933717924,False,False,0.7611419075391728,False,False,0.6582558253774222
493,492,119.7196994998958,116719.6052575761,117008.37614345615,0.00246795054677115,0.2733720000833273,493,0,0.0,0,0,True,22,111111111101011,3092.69815012526,638.8153629697384,0.535689582676525,0.6119373667570202,bc291a8fabed804fe476b43301719c8fad193bb9bd218457b0fcd34ee302d25e,1.303747984362417,1.1142347474030461e-05,False,False,0.7789079876485393,False,False,0.6683352079364171,False,False,0.7471479784717252,False,False,0.8646226823598788
494,493,120.0828316998668,116719.61530981053,117008.37614345615,0.002467864636387975,0.23751690005883574,494,0,0.0,0,0,True,22,111111111101011,12.615191401533131,2.6955436352562576,0.0021850930757901167,0.0024927385241654667,61123e4ab8adb836b5dd7ffb39291ba269543bb80a723ee3c667da0f4eddbb95,0.010052234429167584,8.59103831750245e-08,False,False,0.5352600324550645,False,False,0.7786727693859671,False,False,0.66826188412743,False,False,0.7474410362627579
495,494,120.44261539983563,116720.65333881522,117008.37614345615,0.002458993228725535,0.2432144999038428,495,0,0.0,0,0,True,22,111111111101011,3268.295184552166,602.1931148657877,0.566103905371516,0.5570554500383713,234d8897a6edf6b0caef2b7bf75d1cc4db02b9d83cdc281efca880797670e9a1,1.038029004688724,8.871407662439969e-06,False,False,0.5665778896307075,False,False,0.5678525368564555,False,False,0.7357671526581198,False,False,0.6065571874210597
